LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,eyes
565.0458472,2.086962307,1042.11678,0.384934162,260.6091092,1.183577497,234.9929849,-0.4074426,179.103189,0.836683411,205.9531962,0.292061196,1
637.2846546,0.834413965,940.697978,-1.39202707,159.9195874,0.97896196,208.5736,-0.160326837,214.843343,0.300149033,240.3509343,0.414312988,1
581.6971434,0.502046068,942.2742419,0.772617576,175.3857077,1.279814142,213.48486,0.694458051,237.7347777,0.093149249,258.0105056,0.759921166,1
518.0268181,0.260169627,953.7296726,-1.355350299,278.3535639,2.22386664,241.2625811,0.364578025,243.3934319,1.249251425,255.9704112,1.066984646,1
467.3326695,0.288297887,973.0995224,0.133323307,477.9358081,2.06343103,283.9367235,1.525802446,283.6330873,1.011399101,306.8237588,1.30935614,1
459.2758042,-0.873788505,1221.35551,2.14045571,409.8677423,2.039520795,259.7182522,1.432753173,251.8889511,1.064013697,268.485888,0.770552426,1
306.40986,-0.9061813,1124.948982,2.327238903,425.6942437,1.671719075,257.8178258,1.07581642,275.2239772,0.918410584,290.4071601,1.072722565,1
587.4730426,2.793703123,1035.434803,2.48118256,498.4166412,2.086884711,210.7274219,1.348835722,248.1314423,1.244978677,263.936533,1.264272542,1
525.502448,2.511251584,714.0151131,0.249319945,247.2204737,0.96336009,276.3631748,1.398787767,257.9716546,1.651542676,269.1365775,1.561187727,1
369.523201,1.59028667,615.70327,-0.090827467,267.302486,0.599873944,242.0463368,0.471682236,244.4799128,-0.407369501,261.1744104,0.184888531,1
232.9755971,0.528059166,579.0423576,0.243654143,211.2869583,-0.308697459,244.0323993,-0.037136162,233.5829417,-0.164476296,223.3750625,-0.296093496,1
211.5126493,-0.539947538,587.7917278,-1.218568815,223.86028,0.192226695,248.6493594,1.052058859,241.6501708,0.426563826,210.2975923,0.643119461,1
238.44657,-1.587234065,483.4189101,-0.538784701,275.6650013,1.39456416,226.6540053,0.52341435,230.4161567,0.093495554,211.4869214,0.262631318,1
292.1547493,0.728821989,572.2084331,-0.238949269,279.3204244,1.535279032,242.1395508,0.517799583,228.9973019,1.130691283,207.7126941,0.493573895,1
315.808617,-0.265521234,578.7088712,0.034043402,199.278447,-0.391712367,230.6715082,-0.467612371,191.3853089,0.030200444,197.5021187,-0.29274164,1
485.4622264,-1.333922517,508.0973344,-1.607677539,185.1204698,-1.023204813,237.6520065,-0.364774781,198.550625,-0.208960046,241.166996,-0.47013902,1
324.9820189,-2.198123166,517.3563065,-0.97196383,198.95632,0.339484254,225.1492285,0.017784263,211.3135639,-0.502599835,239.8603589,-0.554575,1
289.5400695,-2.666124176,514.5679852,-0.208201635,143.2667674,-0.263191935,233.6622338,-0.523531273,226.9742782,-0.408873116,251.2042258,-0.322929524,1
233.1773965,0.119268165,560.4992864,-1.337814268,185.32717,-0.799064178,200.4595602,-0.723603168,233.5158248,1.0052834,259.676053,-0.231129509,1
279.547263,-0.231185491,593.3646511,-0.815823335,149.6711926,-0.684998718,194.6865647,0.800089268,253.9406137,-0.412682131,251.9759844,-0.54752778,1
297.0498366,-1.962989995,658.8993322,-1.587613531,231.0295509,0.857031971,195.4081582,-0.451905477,247.8039978,1.055750938,259.3615984,0.136280377,1
383.2321008,-2.078789245,823.301153,-1.153613842,270.0528209,-0.100416421,208.7559835,-0.351508811,243.8909138,-0.400417655,253.1206188,-0.268656521,1
159.7351721,2.297488075,776.7978464,-0.298861586,235.9972153,-0.593655541,213.907989,-0.073862164,257.0709042,-0.160577737,253.5092874,-0.156606673,1
205.544736,0.46005389,754.4725188,0.4459785,295.1873334,-0.99785513,209.112257,0.281357668,243.3878659,0.18915904,243.1854853,0.038069994,1
249.6586722,-0.609643757,763.2066854,-0.943179451,312.8971545,-0.413086841,197.3517701,-0.539333947,269.2006982,0.998134543,252.4798425,0.966609777,1
292.1366752,-0.596346847,707.7518397,-0.290230607,295.1121759,0.691452783,202.4364129,0.48272647,276.698869,0.93691414,234.2790558,0.354438623,1
507.9713291,-1.377448609,730.8212878,0.369526138,273.411522,0.144523071,197.0002896,0.030527111,277.8198722,-0.408779388,232.0508698,-0.579237345,1
597.4830204,-1.73216775,731.0551399,-1.023837072,317.7739409,0.580452671,180.0428579,0.567064363,277.0258822,-0.915035544,228.392199,-0.384360999,1
618.9354035,-2.292963391,761.7731125,-0.299449779,324.687195,1.127264956,216.1206996,0.60617384,239.6137384,0.482551633,220.7538539,-0.133826127,1
609.1848271,-2.623856425,833.4335394,-1.652401713,290.1092098,0.285351949,233.3841369,0.667765969,242.6980651,0.443812597,223.4413666,0.220690928,1
571.4506736,-0.523773715,840.0075997,-1.043293613,275.2621313,0.974239854,241.5047721,0.179618569,242.0956703,0.668970333,213.2565692,0.555689487,1
536.5921346,1.524730236,893.7872405,-0.33048423,219.6413675,-0.041815594,220.660633,0.206580024,245.3082021,-0.732424784,208.0628476,-0.417911708,1
646.4685883,0.361837215,945.62637,-0.101208408,179.0628905,1.411416581,225.2828276,-0.35175711,229.7674441,-0.12997531,203.5627812,0.340905135,1
613.1732265,-0.264810035,930.6774453,0.222946326,127.2796998,-0.941541031,245.8875343,-0.316360505,228.1946321,0.184431883,192.1027814,0.084373751,1
489.7986769,2.24715395,873.3490606,-0.585643923,185.6289349,-0.129510357,259.4922263,0.180281418,224.0313439,-0.597201924,223.9384147,0.282159914,1
288.2368046,1.818841174,1062.621313,-1.617414236,166.7768608,-0.111902393,249.5363297,0.721073947,202.4210935,0.303522024,212.0909839,0.171962777,1
303.6640301,1.45676602,1071.216589,-1.366592635,165.6897206,0.001533055,263.9059528,0.316544634,220.7293929,0.483922297,215.8342706,0.829188407,1
479.1186993,0.718890109,976.7090227,-0.658380448,159.6754744,0.487651809,250.7336075,-0.189844592,197.2816202,0.09062733,215.3045163,0.18652409,1
645.6260659,0.152635638,946.2582939,0.460114672,174.6201322,0.774992529,242.4173998,0.857144587,195.6511562,-0.107695254,211.2092774,-0.151161898,1
583.2686222,-0.535544601,956.0970848,-0.920198746,184.1838651,0.061793477,242.1583111,0.682719225,229.8070057,-0.341020865,246.1889345,-0.477969821,1
554.6595135,-1.309502204,902.9891015,-0.436574446,186.6707439,0.607565036,222.83997,0.49936361,284.6829744,0.195452133,263.9536661,0.322786641,1
558.5601224,0.554325765,850.3025097,0.164255708,176.8651873,-0.014965642,216.1819609,-0.211491505,261.2057311,0.314294185,263.7443868,0.148743591,1
563.9977562,-0.066996718,830.7025562,0.919053953,221.3541742,-0.650511051,200.3475481,0.224523169,254.1543851,-0.178286802,261.6865915,-0.306720089,1
530.8334353,-0.877259555,818.6916093,-0.668966371,205.3514981,1.322790784,184.9337904,0.201963347,252.8919458,0.597438221,258.0908419,0.052168694,1
328.3644872,-1.73284944,759.2973078,-2.392895727,166.6310755,-0.676328072,191.4744744,0.374321142,264.3608573,-0.11451696,246.6298402,0.588143883,1
233.438338,0.298548068,640.091575,-1.882775164,225.5179209,-0.052771175,203.8287737,-0.245361703,257.0923901,-0.32049984,235.6534144,-0.642583548,1
255.6107963,2.592239935,652.6401549,-1.273561867,229.567676,-0.685247558,188.3416221,-0.692368275,249.4392127,0.090075177,241.1446466,-0.303690289,1
285.7985551,2.136316385,659.56582,-0.713536376,209.0990563,-0.133413665,184.4100722,-0.086964085,243.7097622,-0.181500459,257.9496193,-0.20572147,1
209.2472555,2.692911703,722.625685,-0.096060185,164.9205477,-0.593852869,253.6310625,-0.332497539,231.1891268,-0.24019012,224.5046922,-0.060617174,1
122.6652697,-0.623983628,788.1045008,-1.369478319,169.5529994,0.127227887,243.6400799,-0.743534152,207.8560665,-0.560634774,210.5293126,-0.514087798,1
256.3289909,2.818618948,814.69079,-1.124215547,183.3894053,-0.332535819,245.451018,-0.098653296,197.5444428,-1.513981532,228.4280575,-1.14871895,1
311.72751,2.586227377,840.9772829,-0.64603641,183.4064874,0.23303688,241.6599007,-0.298338915,165.5346106,-0.360944344,211.243782,-0.398663879,1
325.0253774,2.232581896,813.4420618,-0.197446445,167.3039897,0.011400386,241.8978179,0.0960128,190.6214745,-1.849546032,239.3020813,-1.217564381,1
253.0871024,1.657031219,799.3747106,0.830914635,239.678799,-1.29016516,252.6568035,0.109525299,187.6206016,-0.424602173,237.051516,-0.220559428,1
208.8701992,-0.058903789,883.533559,-2.360468449,229.4017475,-1.286531623,254.0485338,-0.191932273,207.9849057,-0.336149681,237.3748676,-0.53930915,1
293.4989591,2.257239812,974.8446454,-2.145327864,175.2573643,0.227461166,254.6441401,-0.346102753,218.4936765,-0.879437689,233.09701,-0.269152488,1
490.5989712,1.123659475,812.797599,-1.349632297,168.1334264,0.868160175,277.6671054,-0.694521321,225.603057,-0.686735264,221.8323618,-0.418707007,1
402.9750958,0.080133447,846.0844852,-0.794026675,171.9002022,-0.866649896,268.2077201,0.354822234,224.7294117,-0.847897214,235.8354616,-0.04009605,1
359.7693598,-0.529061397,816.3675172,-0.181592148,209.8166994,-1.605795101,254.5859315,-0.358328491,224.3143261,0.289292469,234.6473095,0.418857788,1
247.1467952,1.562338491,827.8901562,-2.290950117,212.0157672,-0.328959269,237.1145448,-0.290821133,200.4859197,-0.921187868,221.7052037,-0.08599235,1
271.3535156,0.888263235,788.7716759,-2.092208987,235.005474,-0.963659587,235.1399168,0.018405345,213.2500743,0.318263194,208.8964973,0.276890615,1
216.6772258,1.232882145,855.661669,-1.947582861,234.7446712,-0.524664341,248.5841767,-0.783455686,230.14279,0.468005384,240.5060561,0.132159682,1
253.3083191,1.264907288,892.1830264,-1.506178568,218.5277443,-1.690089771,249.5012024,-0.629018324,216.420932,0.994292135,233.0121605,0.597421206,1
231.2235665,0.096562824,957.6695211,-2.304100656,248.4578335,0.075036757,223.9291085,-0.155372059,239.675056,0.134323603,244.469411,0.335670999,1
624.474053,1.704038862,972.1325917,-0.558889658,266.1775182,-0.532595135,200.3440915,-0.356319352,220.208807,0.745681618,236.338523,0.932049987,1
628.5040254,0.918034376,979.2229899,-2.100449923,262.9090762,-1.161609718,203.753223,-0.740485896,211.1186879,-0.635821406,232.1459552,-0.318496629,1
553.4067892,0.08135792,1038.842854,-1.679445885,263.193362,-0.786855164,204.4561137,0.327825294,223.0907577,1.124830145,234.215571,0.919455839,1
437.9084463,-0.585537406,933.3115352,-1.065432926,232.7738227,-0.211516699,212.1554811,-0.52341247,236.4075424,0.248896577,231.7166204,0.599287129,1
400.023476,1.125697814,904.6739235,0.086158823,217.3845954,-1.646005393,204.4920159,0.424007791,206.7813301,0.040982324,221.0166284,0.376356531,1
375.9178742,0.234995233,925.3774632,0.598707555,205.4447065,-0.409183084,208.0371553,0.254471581,228.7417672,-0.402489478,233.4446283,-0.228397661,1
359.3287542,-0.243049168,975.9296892,-0.986106716,245.8965953,0.650892947,289.4728976,0.212756751,240.8104263,-0.913351645,214.8050904,-0.036668886,1
388.3858344,1.24554944,1060.053835,0.230682005,327.804911,1.293166689,286.3352594,-0.178807437,218.5639383,-0.787714961,226.4073401,-0.220605824,1
546.7338571,0.142765713,1048.035272,0.601883525,276.9075985,-0.625545353,291.107766,-0.149714613,240.6420207,-0.546745124,226.8818769,-0.403361857,1
597.1301244,-0.443756919,1088.895068,2.913746863,242.4249098,0.293224013,283.9177503,-0.060214207,210.6184455,-0.499639208,229.6148676,-0.52039581,1
592.4723004,-1.335244521,996.8438381,1.389982761,245.6389635,0.74127737,279.5864713,-0.477293232,225.5428805,-0.110595036,232.1129322,-0.442271232,1
621.0905751,0.837799059,901.6960241,0.178186856,277.1068459,0.485205584,308.4256885,-0.003048838,223.8259637,-0.300336099,235.8935569,-0.670344458,1
688.356205,-0.071549166,872.2280794,0.709948099,211.3381441,-2.054795058,304.6511616,-0.258787808,230.7155704,0.495505875,240.6792715,0.220768747,1
619.453639,-0.916289865,892.7251559,1.076801793,246.3709463,0.578593319,309.3126932,-0.328610141,221.9201234,-0.407617747,223.4981615,-0.251594576,1
664.1417174,-1.962535685,861.4221231,-0.259567481,226.7561717,1.604429815,318.9639747,-0.866871498,231.990323,-0.046510166,211.0483739,0.131498424,1
494.7082863,0.24345673,838.9418413,0.717368965,189.5629518,-0.173037157,289.5150999,-0.092552315,290.8488086,2.018407398,273.2738945,1.590003155,1
389.5121958,-0.701905968,825.6267103,1.330268924,201.4529173,-0.639051503,228.8063088,0.694428366,214.320932,0.785257511,236.8808841,0.442250187,1
324.8779186,-1.867820973,668.8217134,1.534309039,151.5935879,0.713920567,230.3688752,0.055352307,197.1972036,0.178037982,232.3520107,-0.222306065,1
289.851609,0.315189444,701.5737489,2.045179664,180.7381889,0.29971197,231.7342168,-0.174768424,195.3996756,0.007429531,230.37354,-0.192345285,1
317.392738,0.1252367,665.1484925,1.926464607,244.0647484,1.725549351,228.7814011,-0.480820536,245.5974162,0.964189797,243.6196909,0.185902965,1
547.2263185,-0.377852458,664.3304398,1.688105027,156.8738674,-0.924131339,228.2952212,0.644744828,258.4967125,0.71487913,245.8819862,0.177930572,1
564.5614633,-1.15726406,654.7826768,2.246234403,140.1702505,-1.18828212,179.4003407,-0.054910248,244.1829695,-0.630509862,238.7441922,-0.752068511,1
500.3595105,0.861031845,766.071586,0.718792692,124.8693875,0.267989726,189.4916001,-1.129667576,231.6467694,-0.755638977,217.8595669,-0.405652459,1
517.1990459,-0.138269279,800.4275478,1.278941127,98.89398968,-0.294033007,206.8253522,0.250938563,233.832744,0.076021491,216.9006507,0.092427207,1
508.4514147,-0.8719528,815.539554,-0.090406426,120.6017724,-0.230474193,208.213401,-0.052484758,205.398925,0.25085187,216.4135017,0.559257489,1
427.9406912,-1.613736901,820.1360524,0.356932218,217.3945627,1.521942298,202.2380793,0.206287246,227.3883721,1.001754039,233.8096049,0.921283975,1
440.7119055,-0.743328952,798.6420316,0.872664378,225.441508,0.826723663,235.459989,1.221220237,216.9679959,0.806122489,256.2840948,1.14009032,1
564.6775352,-1.59718287,782.6580835,1.286695475,171.8971997,1.601647298,247.0158988,1.213979282,233.9056367,0.149293875,232.3371519,0.799612028,1
556.0077085,0.737234008,773.9354274,1.430245489,170.1543702,-0.154097903,251.8336261,0.435210762,219.5689276,-0.218183933,231.3744245,0.150755113,1
586.1459784,0.129226309,697.7570271,0.42209405,187.0290007,0.181472988,216.9754199,0.169679272,210.5912201,0.496828915,237.3529417,0.539880955,1
677.5639054,-1.454298093,684.8498155,0.873103942,192.7643374,0.626896124,243.4661323,-0.105160928,175.1438293,-0.149712573,203.5502773,0.159810539,1
556.95912,-1.84859073,904.526814,1.352785132,223.4873134,0.985391437,258.3967675,0.05432115,200.3733165,-0.226110724,224.4751118,-0.081859903,1
500.7623744,0.705273387,987.8892381,1.727106284,203.6699835,-1.096934454,225.7101443,0.225308644,232.0133158,1.06500955,221.7435397,1.093834874,1
375.0349471,0.066688411,918.2185047,0.010356226,231.1965745,1.647466563,236.8319359,0.143082177,254.580768,1.772630591,220.4166892,0.884913569,1
323.840723,-1.039709238,822.7883378,0.7367665,179.0570332,0.599148772,244.5720538,-0.782320464,236.6266291,-0.644136709,194.7750663,-0.30414995,1
500.9197685,-1.727354306,843.8236138,-0.674344562,165.2845901,-0.912998681,252.1171576,0.42673567,232.9664096,0.582431265,218.4588205,-0.312023778,1
527.9220694,0.668312815,853.6766972,-0.043467969,185.0302356,-0.834332169,249.5936896,0.889245334,225.989124,-0.178794184,212.8628192,-0.548040431,1
529.5177091,-0.013179366,860.1633645,0.524301288,305.7391646,0.964235425,233.2104582,0.361585676,205.4949494,-0.951221301,214.0286298,-1.085330298,1
541.5229569,-1.773003503,887.9136094,-0.891193728,263.0269712,0.31725499,210.8364315,0.350846661,203.2387627,-0.127359356,220.9020211,-0.541707638,1
676.2106516,-2.70269237,881.4254116,-0.38064384,327.1106758,-1.459186965,221.2321457,0.007492029,223.0398182,-1.103054026,235.1810424,-1.090853592,1
1008.220787,2.822252458,652.573095,-0.158013651,362.0037239,-1.229819883,252.1483752,-0.309463684,211.4967081,-0.792572394,237.8088961,-0.769770799,1
1117.759138,2.397264695,507.7173877,-1.16678588,313.845648,-0.083354453,251.5002187,-0.857746605,249.8965536,-1.075734603,258.622972,-1.269241534,1
1068.000473,1.846723508,656.7911118,-1.165753636,280.6242466,-0.350517792,204.9575802,-0.4171364,190.5407409,-0.92527461,223.6968887,-0.801771706,1
672.5753507,1.147298468,858.6767267,-1.201210589,361.0124955,-1.010564818,227.6148235,-0.239517588,196.8842352,-0.607786363,232.8905511,-0.771845389,1
725.4780833,-0.634419545,1130.227385,-1.341088885,351.484375,-0.686668678,244.7846574,-0.509980886,202.9398714,-1.113438181,240.3994802,-0.776672803,1
906.900471,1.88418967,1100.111045,-1.389072692,216.9608298,0.373390156,211.1971797,-0.113529824,198.0522428,-0.731862199,219.9712543,-0.762234111,1
700.6784131,1.43412831,1285.989777,-1.401289506,323.4959957,-1.611975238,249.7459865,-0.40824972,198.6636982,-0.558804319,202.403796,-0.814766621,1
879.4930117,1.40745245,1170.01138,-1.672801823,347.7806392,-1.621158392,234.9339107,-0.178722166,205.7952122,-0.058655537,213.9601093,0.481136727,1
882.5427279,0.876053759,1133.464316,-1.378352057,175.0967708,-0.835285347,269.7638657,0.383243094,212.9789032,-0.344438639,213.0105522,-0.518609537,1
1026.665865,0.320843651,1078.373643,-0.483184457,206.6349376,2.161277974,258.193879,-0.415695281,222.4059357,-0.721832367,238.4859335,-0.388223025,1
1021.37845,-0.331790208,1173.401643,0.1737402,195.3545045,1.829996314,260.1945942,0.543579656,224.9365296,-0.101126799,243.6631232,-0.016906329,1
1059.449123,-1.145744114,1113.424838,0.534854507,177.1814671,1.23024025,249.6631184,0.549052392,281.9784279,0.300388907,267.4723265,0.00366511,1
1065.183203,1.096185183,954.6467353,0.839141696,255.2465521,0.901679905,232.3112223,-0.351887772,280.5054371,-0.712901038,285.3652301,-0.133547229,1
1133.593397,-0.063296934,783.305784,-0.968034417,227.875043,1.567836336,247.5601763,0.304229498,309.5313153,0.236850407,297.1849202,0.377583347,1
1110.404422,-0.701390859,750.7090076,0.300548111,271.6270993,1.166248092,253.638544,0.366450247,318.3440693,0.517219435,298.1285681,0.750499786,1
917.9164773,-1.349025564,863.0313839,2.335742161,256.1778919,-0.034162799,282.8638668,0.926559593,292.1756468,0.230688403,271.7284099,0.541947081,1
667.5653194,-2.140368611,874.1329017,2.522531378,233.3360129,0.598704546,254.7130301,0.508254706,289.1876698,-0.083144234,275.1804869,0.302830594,1
421.6636094,0.037232523,639.3706654,2.283608955,364.6758917,1.915147702,249.461946,1.135463254,273.5214485,0.870705338,277.5356319,1.362188296,1
458.3299489,-0.774322997,592.0566126,1.558182115,228.0045029,0.441428434,266.5155194,0.201812647,278.4079719,-0.639314101,252.0104169,-0.870281952,1
569.1723217,-1.382610268,523.1172024,1.418686421,290.383222,0.863518327,232.1097215,0.381862875,265.0507504,-0.785027769,247.7095849,-0.347670712,1
748.6965648,-1.549598775,453.080999,1.000966655,253.736284,0.695912884,237.7767426,0.875327564,239.5931339,-0.595897323,221.1206917,-0.378606447,1
757.0891332,-2.036320669,483.0195177,1.27255107,256.0521012,0.034944069,235.734783,0.905529435,220.8254481,-0.695894892,207.6659349,-0.54471062,1
779.4374369,-2.281252556,464.9508905,-0.399024137,248.7074438,0.779457099,245.5381283,0.608695801,202.6552004,-0.037245647,199.2735602,-0.251145072,1
766.8567047,-1.900721859,607.4398756,0.29756788,279.215871,0.293152385,213.1885439,-0.095770565,205.3740641,0.264598328,210.7946079,-0.204279057,1
886.4851214,-2.334004493,745.9752975,0.418995763,236.9759028,-0.297614768,214.249919,0.149737553,191.5369686,0.255374047,212.613914,-0.09391558,1
1068.370054,-2.762186001,713.6415275,0.214358591,201.4464039,1.061085295,214.9566158,0.342965161,219.3881407,-0.122403012,214.3737625,0.10533428,1
1033.573258,3.01337697,785.2679192,0.115994546,195.5684873,0.311989157,213.2257572,0.427039749,237.5727612,-0.518514106,247.6832758,-0.859183871,1
948.0989715,2.654427473,838.4303969,-0.681951197,164.1174688,0.256465912,207.9289846,-0.232340723,223.4973974,-0.291571208,225.3676284,-0.002439196,1
843.6632974,2.089695391,894.3006909,-0.651198669,174.4225424,-1.948656102,198.1571609,-1.408452032,205.2772175,-0.610209495,225.4228448,-0.689313287,1
707.3033908,1.598916428,790.2651541,-1.28588793,315.9030975,-1.088086641,209.2185313,-0.763952288,235.5637599,0.166193054,225.7286812,0.034308913,1
807.877459,2.043340558,874.4424765,-1.820659519,149.388629,-1.211470943,217.1223121,-0.961112949,176.2148158,-0.618607975,188.0160825,-0.501419905,1
773.3949486,2.053141215,1133.28078,-1.554130575,227.9879512,-1.200617402,211.7502001,-0.42846721,194.6833508,-0.382806179,196.5185622,0.049738644,1
864.8395193,1.403127005,1057.807317,-1.344104312,212.6210688,-1.496874907,236.5172958,-0.284364199,194.5136076,-0.467501579,194.444066,-0.4329435,1
842.8417978,1.043400331,960.5352233,-0.302401,229.9959878,-0.801241706,234.5543366,-0.58709403,184.4254903,0.177364768,219.6643272,-0.273886822,1
1013.227998,0.599440834,869.8042735,-0.09203513,170.6317049,0.19465961,209.7471595,-1.159647752,222.2206994,-0.795575374,220.2236851,-1.073575355,1
1072.747661,0.21848454,721.0068455,-1.501511447,245.9440493,-1.887635844,202.5547166,-0.095382491,192.4574987,-1.022437728,197.0776849,-0.446113559,1
1019.803953,-0.110565945,766.4984771,-0.99398297,204.4006291,-0.10717544,183.3050556,0.060839427,192.7175556,0.259919358,200.0350894,-0.121236691,1
828.4731883,-0.347799151,808.1666328,1.244692518,211.7851215,-1.039462501,181.9989887,-0.027565798,193.7358191,0.045006031,208.1807947,0.290706166,1
822.4217303,-0.244888806,834.428281,2.302671523,230.4086174,1.686306652,168.908588,0.184236143,180.2190652,-0.244110716,202.1869114,0.05550562,1
792.6273461,-0.373748908,936.8195194,2.560465896,199.5778318,0.859796548,178.7503243,0.716920864,173.5026449,-0.603867025,196.987319,0.045199466,1
872.0444918,-0.890519267,784.7400252,0.719153304,155.311866,-0.450729299,195.7105856,0.914175491,165.9644082,0.533108509,203.9174823,0.670159104,1
566.8117973,-1.277443208,741.2855274,0.652123502,331.9034595,2.250755777,179.8690571,0.330309107,202.8577637,-0.18042324,268.1368181,0.821004493,1
514.4991756,-1.802892332,541.7238609,1.205529465,204.1761239,0.546314312,213.7889587,0.688938002,242.4435799,-0.144052701,285.5274929,0.001375774,1
339.3714466,-1.884844883,713.518658,0.947004797,173.5863655,-0.665159719,222.8042355,0.691804039,214.2349728,0.555399717,228.513567,0.203343883,1
366.2451597,-2.506362767,686.7620304,1.245439127,200.0619159,-0.423474095,213.9997429,0.651207981,219.2011334,1.522412574,217.4523868,1.104906591,1
461.9954848,-2.620428139,544.5237257,0.820547987,218.5036885,-0.087170375,192.0294849,0.206352225,196.4339919,0.818160141,224.5191575,1.055482097,1
535.6458493,-2.834024779,509.4858086,0.601244615,195.2517268,1.513765601,209.6415776,-0.358834648,236.9764791,0.271608835,233.0915285,0.608720235,1
458.5788261,0.003240066,471.511128,0.617678517,199.9740845,-0.821456442,212.4258183,0.253421728,241.2996563,-0.166826239,232.6754456,-0.331123651,1
471.1902845,-0.253981897,281.3675298,0.711564518,155.3717654,-0.742018281,229.8569735,0.05128757,218.5852574,-0.033641164,216.2956445,-0.065249551,1
420.3204088,2.452394911,145.4247401,-0.575055041,175.302278,-0.407050798,232.1980758,-0.682557345,219.2783113,0.299364674,216.7163235,0.272814188,1
437.2056709,-0.191218969,225.0955245,-1.063855774,200.2106643,-0.273740546,216.7698996,-0.578284225,214.3972087,-0.034115936,215.4619213,-0.352908864,1
407.1548812,2.163864765,233.991951,-0.974034353,187.9073709,-1.876201021,187.0637332,-0.4352682,199.5383143,-0.398279943,194.60445,-0.695253026,1
575.7153454,1.822744605,193.3774539,-2.619722736,250.4594597,-1.452423318,227.3163886,-0.675800051,179.8994065,0.396030506,199.1542151,-0.309000735,1
671.2972211,1.129737408,278.3445226,-2.490455961,232.524114,0.420323055,196.7014436,-0.58718917,188.4715119,0.030298202,213.1419653,-0.394285863,1
599.1397912,0.224049707,295.4525784,-2.076383859,200.8628887,0.200016098,211.5339592,-0.260885019,205.2619818,-0.357181427,244.0585751,-0.575422119,1
693.4515036,-0.29492577,227.0011496,0.492122892,269.1262479,-1.356701274,210.4371042,0.385111427,194.0557486,0.423875966,216.7230996,-0.311373531,1
585.6741002,-0.876212177,275.8828312,1.629375657,251.9797976,0.540743126,214.4445687,0.260905366,205.5958232,-0.097650995,211.5580848,-0.673498139,1
521.4409736,0.719015452,379.5603833,2.075733898,222.6047627,0.28389997,201.6689905,0.01815092,227.185838,0.076543191,232.5246432,-0.612677997,1
554.817418,-0.325580761,468.1437917,2.182575614,309.6712398,0.686755873,236.1630075,-0.409849977,232.3396906,0.157756099,223.5683505,-0.250238175,1
552.3138431,-0.865568186,538.4990407,1.759410322,303.8788897,0.025858627,261.4393579,0.755291265,221.0437385,0.323823664,231.2655579,-0.335001085,1
370.8218526,-1.365085173,764.2116519,1.92877137,246.1948218,-0.426174275,267.0718027,0.842332553,216.5418526,0.760074145,213.0262192,-0.418716223,1
307.1755575,-2.442080464,824.296843,0.371902684,262.4877517,1.483140575,256.4915944,0.011946402,194.8677637,-0.159727068,205.251346,-0.110844737,1
169.2581946,0.201304591,698.3790614,-0.849737744,243.6796713,0.522548679,239.6493024,0.352898899,214.0447652,0.95698813,211.197362,0.215689559,1
181.205837,-0.779914031,708.0821956,-0.141239116,255.362358,0.824015474,268.1684914,0.240744064,205.3378506,-0.905835953,216.2976359,-0.567128646,1
211.2286298,0.907032643,754.005954,0.47691531,246.9948594,0.185133483,301.6851352,0.927786488,187.1384721,0.177890237,223.9897938,0.680292873,1
194.4111522,0.426173249,757.6420414,1.1002508,197.5909678,-0.587998668,263.7143667,0.160628044,171.4546786,0.088653163,220.5051705,0.082888269,1
339.0902918,-0.830474671,780.1267029,-0.329600654,229.3582364,-0.169142407,270.7602917,0.353237978,168.9967211,0.258212665,222.1837055,0.562988529,1
583.8590957,-1.229621864,920.9098576,0.353507638,256.2546045,0.274169547,278.0942691,-0.484974261,192.5725836,0.111860888,234.8445561,0.23078581,1
725.132589,-1.994629152,857.0266743,0.711595783,271.3554963,-1.049604921,243.5364366,0.066742457,170.794679,0.169716204,230.7909977,0.087371159,1
850.4351789,-2.603254619,699.8452262,1.028767789,286.9643378,-0.298573917,228.7921367,0.560946934,202.0823182,0.969825463,247.9566144,0.821434002,1
784.6117139,0.005701138,568.0731835,-0.355534624,257.2729513,1.222295729,224.2585889,0.574747513,182.2878868,-0.024245305,239.8004869,0.092577881,1
629.9084925,-1.82533479,684.4018196,-0.037462148,204.462846,-0.24920143,227.213031,0.508869823,181.4972139,-0.785556383,237.9329454,-0.119238221,1
671.5270278,0.485385534,711.5614813,0.297587303,239.3455996,0.881950362,214.9604243,0.010282045,199.1177192,0.603770287,239.166736,0.885225635,1
748.3914003,-0.038406976,633.3028816,0.328923319,248.7504149,-0.389900128,163.7059956,-0.859044084,186.9714297,-0.118855562,232.8098757,-0.09261448,1
777.7574967,2.575995735,603.9818344,-1.107928608,271.9960463,-0.704105211,146.6912743,0.369278347,181.2407317,0.469202415,254.6934529,0.649876333,1
595.5319302,1.928542199,769.077569,-0.803024886,205.2309728,-2.211799052,169.1154208,0.459267055,191.677784,-1.134488147,253.197944,-1.071207331,1
456.23174,1.395317514,717.7561163,-0.650994984,230.0742966,0.003792487,201.865537,0.016386362,196.520181,0.176659465,250.3141921,0.188803834,1
246.3066624,1.820764539,661.6199254,-0.978963991,239.8633693,-1.087530266,144.1907995,0.189881023,192.8975206,-0.089565069,229.6317177,0.121903605,1
