LowGamma,LowGammePhase,HighGamma,HighGammaPhase,focus
842.4159574,0.652434809,3051.30899,0.886566663,0
586.8099339,0.830126609,3042.176668,0.596019901,0
591.076644,0.243177024,3040.89033,0.448766343,0
502.7524495,0.092412768,2913.362417,0.161727521,0
523.1168724,-0.193611463,2931.505075,-0.487762753,0
701.1856312,1.181850348,2993.36894,0.744108395,0
708.9735338,1.247302264,2813.7193,0.985786684,0
765.1691038,1.400618665,2296.295835,0.721203155,0
447.6720818,-0.425971994,1773.159567,0.195853933,0
447.0397581,-0.144341784,1773.490551,0.194017778,0
508.4903483,-0.882594794,1807.312039,-0.103447812,0
846.7215202,-1.911426888,2970.193827,-1.585993059,0
899.7769582,-1.712958695,3255.514304,-1.337034212,0
733.716831,-1.68814509,3015.874326,-1.330667939,0
575.0509349,-1.318662271,3134.031243,-0.419380595,0
523.187378,-0.41671516,3081.586426,-0.406164663,0
578.102882,-0.133055252,3064.267002,-0.298251828,0
684.7089129,1.338615858,3088.056344,0.370820711,0
814.097744,-2.2253883,3129.590675,-1.70950131,0
767.1852464,-0.281379233,2813.258777,-0.835701648,0
664.0789405,-0.445606044,1845.651595,0.371247815,0
557.1697625,0.65301697,1758.070086,-0.043815693,0
550.2658887,-0.054078106,1767.042556,-0.027388174,0
1039.319169,1.390196426,2134.950136,1.126783414,0
1065.252,0.942274532,3035.709201,0.929077041,0
929.720114,1.012447487,3209.596017,0.621154266,0
697.5788579,0.853129526,3105.334981,0.779643721,0
568.8929285,1.380362054,3126.162312,0.975217778,0
520.1942795,0.199184879,3005.972428,-0.136424211,0
494.9721242,-0.261972698,3025.555003,-0.311070168,0
627.2447014,-1.165992893,3055.753275,-0.386023303,0
671.8020936,0.660627476,3036.436149,0.592979782,0
587.0635843,0.007291237,2699.162753,0.341647288,0
637.1982941,-0.517434188,1834.581672,-1.105693398,0
636.2234998,0.337748031,1833.661892,-0.113913822,0
635.3221013,0.619362805,1838.919456,0.217253904,0
1504.30881,-2.013305224,2918.132618,-1.297715144,0
1064.539678,-1.750935487,3098.582772,-1.207857482,0
875.5859793,-1.783725747,3218.861822,-1.679746959,0
758.3214805,-1.342512935,3151.545052,-1.134520533,0
554.1753898,-1.798602938,3079.742492,-1.136489206,0
523.7873454,-0.577162948,2994.611601,-0.228493233,0
420.478759,0.005121654,2967.978145,0.160332189,0
658.8465771,-1.095074821,3076.168275,-1.188864605,0
697.5813314,-1.326490314,2926.589113,-0.900427246,0
740.088834,-1.75790355,2545.958513,-1.546424538,0
435.695396,-1.098132557,1729.712321,-0.336086866,0
435.1940156,0.328500726,1730.050305,0.324759435,0
428.530708,0.452067798,1731.047013,-0.091076039,0
1041.529551,0.753393253,3031.458507,0.81830472,0
1063.758066,0.912593084,3330.685499,0.802962867,0
819.4502531,0.54166435,3073.769582,0.984356226,0
702.0440458,1.28498203,3256.749053,1.424386376,0
642.3826847,0.711357761,3198.645125,0.58185004,0
564.8355617,0.403855917,3084.103693,-0.06821169,0
550.6288841,0.602193607,3091.637966,0.261475196,0
821.4357598,1.017093691,3166.969813,0.618816214,0
871.2167909,1.278320734,2972.900399,0.952719064,0
877.4553456,1.144627927,2425.821434,0.534444335,0
403.867508,-0.910136944,1801.965226,-0.302823474,0
403.9225705,0.517061048,1802.40076,0.358042034,0
491.5954961,-0.794585306,1851.534323,-0.211548529,0
919.0764237,-1.424029655,3120.763752,-1.340744373,0
867.687754,-1.924643584,3301.437531,-1.478498755,0
785.4268389,-1.968260902,3131.253385,-1.225388564,0
674.2330946,-1.191317824,3271.740465,-0.704238907,0
577.6230558,-0.920165581,3187.635545,-0.359057242,0
582.8151413,-0.631149522,3133.109367,-0.470247179,0
572.4384233,1.33406188,3109.594504,0.581232105,0
956.5061407,-2.059156211,3213.566139,-1.589056633,0
776.4231527,-1.346465522,2849.823602,-1.006113103,0
764.6473069,0.943315684,2003.421681,1.69081209,0
568.571202,0.220982449,1808.216381,0.075960543,0
568.3852671,0.507874543,1808.204138,0.076591008,0
824.8627633,1.563496847,2019.53316,1.056023791,0
1022.222506,0.882881145,3122.40173,0.829273351,0
1062.083233,1.151778092,3353.819121,0.796190326,0
850.8459801,0.924912622,3216.152545,0.912121086,0
784.6449521,0.971367949,3233.157875,0.877862976,0
604.4465075,-0.897523927,3084.673644,-0.599876098,0
546.3037626,0.44055835,3056.637525,0.263893337,0
557.5930419,-0.627029553,3043.680525,-0.085298644,0
750.6116737,0.444433174,3093.412785,0.572819906,0
658.5669894,0.231236788,2782.548648,0.633264873,0
474.8765574,-1.958322502,1775.345814,-1.887155058,0
475.4945147,-0.708148242,1777.286603,-0.342918128,0
470.9555392,-0.407272376,1778.555635,-0.334349721,0
1460.511926,-1.796758703,2738.740954,-1.127619545,0
1169.86685,-2.086834626,3110.623198,-1.472557696,0
921.9924054,-1.587146545,3149.599463,-1.490346321,0
789.4825989,-2.246486617,3147.29169,-1.570660374,0
791.7106348,-1.87979064,3200.704241,-1.151628362,0
660.008186,-1.069520117,3063.191506,-0.4410566,0
609.0251175,-0.605660002,3082.570227,-0.033771438,0
804.1858955,-1.352315567,3168.576956,-1.287513026,0
1078.145282,-1.607554564,3157.481811,-0.893863684,0
898.3543008,-1.053604731,2684.295217,-1.034348702,0
766.8286751,0.544138187,2019.287591,0.57551909,0
775.2100894,0.302192647,2005.18373,-0.057075601,0
781.4694816,0.021455996,2011.199081,-0.055637304,0
1426.896958,0.805148363,2993.52484,0.876189231,0
1139.704948,1.145451402,3176.260622,0.948224184,0
1211.983901,1.18785246,3427.778434,1.239622701,0
888.1455029,0.587120248,3317.497685,0.147194739,0
741.0989836,0.569332605,3252.104627,0.343344484,0
655.3073039,-0.59971762,3086.651233,-0.439321212,0
665.1984677,0.179032479,3122.566253,-0.206400058,0
778.8783237,0.774930372,3097.620669,0.710960286,0
781.4314258,0.619230865,2922.559126,0.766226023,0
769.0162158,0.756173364,2473.841748,0.475319038,0
530.5848572,-0.289593571,1938.005891,-0.386331742,0
530.7069324,-0.575308762,1938.372392,-0.386205399,0
546.980733,-0.893689801,1947.908586,-0.419172543,0
989.9692549,-2.373294708,3027.456936,-1.707092803,0
972.7552283,-1.899441711,3216.196957,-1.573260366,0
877.9514019,-1.368733776,3052.716363,-1.243551441,0
768.5098149,-0.934846177,3274.387989,-0.598646248,0
652.549371,0.44212302,3197.042415,-0.247855015,0
695.9483197,0.950755659,3138.369111,0.833637744,0
668.558124,0.917582895,3132.644664,0.434471931,0
671.4956536,-2.064084402,3085.689426,-1.323741301,0
808.3792988,-1.995251301,2908.344307,-1.43696807,0
715.8414353,-2.178469122,2191.709263,-0.558602385,0
523.6951533,-0.727419722,1901.080288,-0.531761318,0
523.2003585,0.128193669,1901.199576,0.128933226,0
571.6182316,0.408504722,1926.264904,0.128011925,0
927.6978249,0.906885651,3005.161982,1.144910379,0
790.3119256,0.527554832,3201.038961,0.744592711,0
736.6539662,0.971020297,3050.638186,1.160031909,0
564.5090049,0.175267808,3189.226924,0.670736704,0
552.3776359,0.506500239,3122.097951,0.695893327,0
502.1293626,1.088851281,2997.916723,0.483824686,0
454.2786306,-0.579908125,3009.461796,-0.315094906,0
821.1622744,1.285130396,3039.50509,0.80196737,0
819.5064584,1.462645694,2781.243245,1.074358792,0
739.6599478,1.183327524,1864.037276,0.384016946,0
694.1946346,-1.912675029,1838.933469,-1.845010839,0
678.6215174,-1.507315984,1736.197645,-1.630449045,0
671.6494818,-2.342441205,1475.74016,-2.1539674,0
1053.918059,-1.991720484,1784.545181,-1.749455626,0
909.2400266,-1.963774887,2132.362226,-1.828333323,0
779.1960766,-2.041173216,2031.069858,-1.920380043,0
417.8562918,-1.63374374,1668.414409,-1.501161256,0
372.7020063,-1.639177353,1550.01546,-1.359684646,0
386.8012464,-0.887530104,1452.170611,-0.615494633,0
409.1636641,-0.560028875,1421.514933,-0.27514598,0
391.5783452,-0.325897742,1416.203705,-0.275789626,0
388.9786704,-0.382082987,1398.576076,-0.285801918,0
402.0078796,-0.202493311,1465.682605,0.40586279,0
593.5673558,0.624114259,1898.8461,0.223086748,0
596.3337957,-0.251803058,1913.710395,-0.117597331,0
628.7410183,0.567897036,1939.118806,0.523475319,0
930.2635315,1.029691338,3135.627235,1.162917062,0
977.3841194,1.086863011,3370.131598,1.011554977,0
832.3384794,0.747764345,3124.563876,1.036091631,0
667.819042,0.330803249,3219.012673,0.595110936,0
662.7685121,0.644087328,3206.76614,0.61872843,0
642.3314935,-0.701689804,3129.578771,-0.052047718,0
743.4405158,-0.913528943,3169.407344,-0.650990098,0
897.512212,0.89754543,3170.953217,0.821011576,0
762.5722023,0.876655424,2832.935056,0.653895174,0
714.941828,0.464984582,2054.15014,-0.226846744,0
476.1729437,-0.143103953,1842.633702,-0.075137752,0
475.9495948,0.141393871,1842.804946,0.254813752,0
530.3380545,0.018181614,1863.712107,0.067457705,0
853.783112,-1.706397111,3056.242257,-1.231997464,0
774.1546824,-1.924009095,3229.069527,-1.583221998,0
859.4654263,-1.182206535,3196.39563,-0.791262023,0
738.918222,-0.831900909,3382.164378,-0.56169443,0
549.3808026,-0.215243488,3204.998086,-0.30749117,0
557.6078599,-0.029042062,3159.369314,-0.306746562,0
587.527622,0.321701348,3179.337477,-0.260552109,0
686.6782147,-1.222449287,3072.134226,-1.21477804,0
563.0324535,-0.886576699,2742.222084,-0.897965215,0
398.5259493,0.626850349,1823.828857,1.170526928,0
328.1380511,1.026257514,1723.197375,0.009218134,0
329.5881539,-0.327120051,1743.853,-0.559063341,0
955.486954,1.360049666,2157.485975,1.230842238,0
1042.552688,1.078552905,3049.617295,0.948361755,0
896.2046008,1.265090452,3252.113997,0.830693279,0
784.6308664,1.447224277,3160.778923,1.197847059,0
579.4439397,1.644840319,3194.481368,1.226147542,0
437.1831396,0.877369011,3033.492799,0.287819402,0
435.1294278,0.668786478,3034.736888,0.502642558,0
606.22342,1.804848017,3101.429152,1.15117033,0
671.033446,1.151882983,3047.551457,0.956552998,0
671.0230969,0.466248113,2773.069169,0.713156736,0
541.5828908,-0.662939475,1894.861115,-1.302411767,0
477.450856,0.119557264,1831.557989,0.033612595,0
477.4929766,-0.168447751,1831.907532,-0.298069701,0
1478.439877,-1.978133133,2819.058782,-1.218032316,0
1081.704042,-2.008459604,3174.249784,-1.307069979,0
929.057963,-1.571256403,3189.521536,-1.40323382,0
726.9408734,-1.437130307,3105.530165,-1.343966332,0
664.3410039,-0.78127268,3163.464844,-0.454387945,0
722.0686667,-0.940402531,3096.358572,-0.602318051,0
592.8727752,0.195648781,3041.107552,-0.167956064,0
878.7790885,-1.726245939,3197.965722,-1.471428884,0
899.6172466,-2.072196926,3013.218518,-1.184116889,0
744.6464373,-0.69253349,2618.996645,-0.824828601,0
643.835411,-0.065282572,1825.366463,0.231767378,0
643.835411,0.22031676,1825.366463,0.231767378,0
644.0663536,0.526896854,1828.20713,-0.076252657,0
1276.081014,0.815031132,3010.45383,0.87776205,0
1244.757759,0.984828997,3291.566602,0.814825564,0
1028.284341,0.525287531,3141.997971,0.930648982,0
913.4994081,1.279427602,3281.762821,1.16437838,0
844.3068472,0.427009606,3156.547073,0.507165209,0
743.0716876,0.151565176,3051.6588,-0.147115987,0
734.1626991,1.110574672,3083.514033,0.559143466,0
852.1283796,0.721949342,3081.570453,0.459413894,0
864.0736231,0.979889395,2946.033155,0.821393359,0
856.6514722,1.283796559,2464.881964,0.601723894,0
578.4631043,-0.245846773,1896.129213,-0.346712726,0
578.7324004,0.047973997,1897.716855,-0.010271677,0
679.7828609,-0.50880587,1994.615257,-0.215387662,0
756.6704149,-1.250191115,2721.268934,-0.903869934,0
797.9826616,-1.303567385,3004.978466,-1.101656812,0
874.5031894,-2.008948947,3053.922813,-1.308665002,0
681.1616134,-1.577477807,2982.087977,-0.759412453,0
583.8611335,-0.835514621,2993.090479,-0.888987362,0
551.3375171,0.395313456,2866.37587,0.352089546,0
690.404571,1.376608569,2837.142231,0.315819386,0
843.4398573,-1.581077396,2919.342586,-1.696833002,0
646.6639115,-1.092773345,2632.942157,-1.151404284,0
592.9921184,0.793592563,1694.320995,1.06769217,0
606.9157521,-0.999718504,1901.513298,-0.786850311,0
586.2198664,0.712273906,1883.157011,-0.013703479,0
1283.865212,1.375137796,2458.988472,1.102207184,0
1319.40617,1.134281894,3169.435778,1.001662006,0
1075.482972,1.150819686,3322.888824,0.575105773,0
868.671809,1.172735121,3199.112938,0.843465492,0
625.7133683,0.560036231,3176.122079,0.428763962,0
662.2882175,0.49012578,3114.69848,0.584557688,0
536.4473238,-0.166866757,3034.151338,-0.037453048,0
579.0119356,1.19161016,3054.429568,0.932509332,0
586.613124,1.248996909,2942.692225,1.148699157,0
547.0483851,0.835322713,2613.427523,0.784917313,0
551.9588004,1.185207814,1856.708284,0.154173569,0
550.1376033,0.365148125,1866.35972,-0.154807047,0
550.3204745,0.079353335,1866.524194,-0.154742196,0
1187.049686,-2.115148614,3095.479615,-1.500221032,0
1056.519068,-1.403215568,3248.576959,-1.183066602,0
888.6084605,-1.743835276,3153.666629,-1.488875849,0
808.0926071,-1.427767471,3374.194919,-1.428121978,0
795.9525086,-1.375207531,3354.809776,-0.86146905,0
632.8707824,-1.009757109,3141.382244,-0.20256638,0
609.2829133,-0.800619482,3149.752785,-0.358643198,0
803.9276688,-1.943195936,3164.770167,-1.707310793,0
793.1218646,-1.714588283,2960.532143,-1.028141371,0
847.0485408,-1.980363444,2449.079574,-0.859840172,0
428.3966923,0.526749976,1803.766603,-0.042468085,0
428.516024,0.811766628,1803.876223,0.287899765,0
469.1145572,0.987546428,1811.749749,0.588841282,0
874.8050876,1.100111711,3105.722441,1.130244447,0
855.5247785,0.833096168,3292.915469,0.797294852,0
768.0057298,0.925670495,3125.037418,1.102975755,0
562.6466061,0.399627252,3218.766112,0.580799168,0
483.1722187,1.332692716,3109.188489,0.899907302,0
391.900579,-0.093650405,3031.1338,0.299883421,0
433.9874014,-0.587040972,3042.407363,-0.420092404,0
665.7703957,1.117772008,3068.460709,1.197058897,0
536.8299572,0.922021619,2726.253277,0.57920798,0
437.2517836,0.103881561,1844.122602,-0.500171341,0
396.3860939,0.473951579,1785.75784,0.538216994,0
396.5077865,-0.383346621,1785.692206,-0.123445253,0
1309.853638,-1.694596824,2540.65446,-1.026289905,0
1137.83048,-1.965939663,3153.340279,-1.635150884,0
948.1746859,-1.924224918,3226.343862,-1.53517368,0
806.565424,-1.73219536,3229.463038,-1.113595569,0
621.4042991,-0.726732818,3220.588228,-0.327414717,0
538.1606968,0.048706588,3072.030448,-0.376685745,0
474.0070235,0.359273135,3048.5796,0.222758972,0
528.017873,-0.813879886,3050.651938,-0.931588608,0
601.9053365,-1.635735891,2990.12495,-1.187956806,0
621.5100018,-1.380058115,2695.634832,-1.19149835,0
460.0367809,-0.658932212,1794.129858,0.013924349,0
460.0367809,-0.37333288,1794.129858,0.013924349,0
460.1636781,0.48368065,1794.119222,0.344958277,0
1420.196757,0.723754117,3124.233143,0.890668073,0
1058.771001,0.741058479,3199.17177,0.842202562,0
892.8942697,0.789585946,3198.291454,1.042336606,0
707.2657817,0.511448291,3180.681146,0.184421755,0
685.7966718,0.516130782,3215.976921,0.715872163,0
669.0943361,1.043862254,3100.33133,0.384878576,0
630.9694954,-0.631480501,3098.561877,-0.478073125,0
868.5347099,1.32251423,3174.190899,0.888094866,0
836.2892207,1.042818903,2965.578108,0.930068521,0
870.6495084,1.414309878,2467.952358,0.767918061,0
511.8466189,0.410572756,1812.063691,0.433962698,0
511.8466189,0.124973424,1812.063691,0.103268734,0
514.3052232,0.400316019,1824.365919,0.413113446,0
875.1663625,-1.056265001,3048.065138,-1.038173205,0
879.4366136,-1.222649589,3324.115041,-0.98989095,0
737.4759439,-0.628612166,3010.816579,-0.637446116,0
684.3293393,-1.183611395,3234.391275,-0.946651667,0
648.7413777,-0.401651391,3205.547999,-0.336325557,0
602.5476304,-0.380270639,3108.976477,-0.217172548,0
681.8753129,1.76834463,3164.979532,0.643422744,0
995.7727185,-1.402307899,3213.4439,-1.213754983,0
886.0847477,-0.905860783,2898.350819,-0.609627263,0
895.6406406,-0.024387228,2120.11322,1.211520085,0
653.6961785,0.097772338,1874.069119,-0.36037794,0
654.0259491,-0.186926696,1874.287073,-0.02936106,0
1028.138066,1.732254387,2144.112026,1.308622766,0
1107.08974,1.408796365,3130.695477,1.081166575,0
1040.112451,1.291083313,3381.496272,0.765431013,0
921.0511326,1.443599042,3260.402313,1.143327156,0
860.4630775,1.109133458,3416.876384,1.066645912,0
826.0773177,0.548446779,3266.703356,0.242255331,0
673.9659967,0.888366012,3134.643587,0.557375014,0
778.5852574,0.635096653,3159.089643,0.530877635,0
827.3578482,0.704768748,3100.156764,0.723231174,0
779.5708086,0.882435796,2815.588328,0.987819034,0
660.1568839,-0.910276497,1869.120065,-1.375776097,0
655.6430752,-0.5989093,1852.239506,-0.367816353,0
655.6430752,-0.313309968,1852.239506,-0.037122389,0
1692.480802,-1.878818535,3045.75553,-1.237069432,0
1277.145101,-1.815586137,3224.900277,-1.257638227,0
1070.442123,-1.757618952,3295.901753,-1.624339703,0
640.4634596,-1.834969379,3138.239889,-1.357989872,0
612.9674656,-0.607507492,3140.555542,-0.444159718,0
637.1974309,-0.55391208,3089.273973,-0.260657276,0
511.3827666,-0.464350054,3029.021276,-0.395732502,0
628.0200313,-1.091868966,3084.759008,-0.91799897,0
648.8308319,-1.759097992,2979.957855,-1.439354009,0
502.8449835,-0.178265149,2508.838827,-0.636025173,0
325.4159811,0.702165974,1661.314833,0.480225277,0
325.4200231,-0.155342524,1661.393311,-0.181620487,0
326.6392191,0.106407728,1662.094856,-0.196271019,0
918.570359,0.886210125,3023.538234,1.193974644,0
754.2370798,0.760041722,3170.969154,0.647494244,0
748.9392662,0.529180992,3053.290853,0.857439374,0
541.4204331,0.889127305,3203.282684,1.127581833,0
525.7121734,0.873064061,3165.791851,0.966359087,0
508.8733969,-0.132012129,3029.828495,-0.115487609,0
480.1720959,-0.139447863,3020.664062,0.089299647,0
694.8706208,0.43538195,3085.125762,0.502428536,0
873.8072453,0.945822494,2940.531878,0.700475744,0
984.3202202,0.648910824,2299.849898,0.197549619,0
766.7509056,0.085814522,1974.408544,0.12789896,0
1053.428384,-0.91025667,2257.079045,-0.86507797,0
970.0364363,-0.07638236,2209.649202,-0.352119361,0
979.4040793,-0.616410552,1999.159927,-0.790304684,0
958.6775804,-0.306276238,1875.087684,-0.269496273,0
860.9360573,0.010030738,1852.704481,0.067918576,0
896.851501,-0.365406809,1888.512223,-0.301907153,0
888.5128237,-0.037258007,1995.630996,-0.304760491,0
874.6679638,-0.146522816,2078.077473,-0.215526772,0
739.8362333,0.696513404,1991.601192,-0.226091368,0
438.0424574,0.297054793,805.7792639,0.033845455,0
323.8975659,-0.269655259,762.3631733,-0.498659167,0
353.6033855,0.466825315,835.2028861,0.58281597,0
684.8740004,-1.402632021,1758.182208,-1.009789596,0
693.1298099,-1.183508993,1989.346209,-1.085203824,0
1120.091684,1.763029934,2498.47083,0.881597704,0
1022.016707,1.438799078,3057.11613,1.368405993,0
1041.477011,1.055224296,3352.925557,0.452050443,0
806.4873508,1.16282189,3266.080865,0.845465399,0
626.8590017,-0.193696969,3233.380799,0.153451176,0
613.7117661,0.386406834,3140.686579,-0.115123534,0
607.2573094,0.485384648,3140.213861,0.346711248,0
592.1272239,0.346158922,3108.576184,0.401410646,0
735.6163074,1.219639062,3098.852394,1.108751784,0
631.601318,1.257915529,2704.86956,0.986882088,0
648.8103261,1.426476003,1869.644886,-0.370529223,0
625.9489236,0.52023999,1847.838099,-0.058048121,0
625.7417326,-0.335822812,1848.070758,-0.388286122,0
1368.457698,-2.351390654,3048.161118,-1.515945081,0
1103.548064,-1.04842656,3194.383953,-1.146096843,0
1000.317537,-0.514996785,3291.143802,-0.987728807,0
848.7713529,-0.871286989,3321.602888,-1.242185107,0
800.242853,-0.931290807,3296.306622,-0.695354905,0
751.0221508,-0.921063241,3170.121386,-0.514045201,0
707.6700854,-0.577284029,3155.486929,-0.460337358,0
779.0178855,-1.360597237,3165.247165,-1.206529209,0
789.2801422,-2.018337585,3004.391905,-1.372243508,0
763.8416234,-0.62913251,2499.173418,-0.586474635,0
536.5425666,-0.087282942,1854.054485,-0.106295793,0
536.5776814,-0.373597244,1854.760334,-0.106937397,0
545.5507836,0.561053249,1856.125088,0.250716749,0
998.388798,1.109970168,3118.235967,1.220277127,0
924.9088589,0.671698457,3298.067123,0.814241271,0
815.8399942,0.865313058,3142.254467,1.147180241,0
691.6193662,0.369764999,3264.754994,0.72207824,0
657.8498392,0.216963213,3225.262225,0.449475369,0
665.6814506,0.457965274,3149.574608,0.043865339,0
639.5348251,-0.793940532,3151.66731,-0.515091735,0
858.5601221,1.088451804,3153.997663,0.951270935,0
912.5592044,1.125582943,2924.182064,0.849444763,0
803.3027854,0.552133956,2124.827528,-0.081451982,0
445.7339822,-0.48942665,1778.510814,-0.314763911,0
445.4720879,0.366670373,1778.440546,0.015659457,0
754.6601062,-1.105392996,2030.880723,-0.70811406,0
999.4421128,-1.500361329,3165.299481,-1.511693406,0
868.1647591,-1.483943346,3260.211629,-1.305942371,0
656.0558209,-1.207861619,3170.237615,-0.810835949,0
577.6754852,-0.759070259,3188.929859,-0.623324031,0
579.8818227,-0.81755054,3130.74717,-0.706613019,0
470.8559412,-0.005651831,3074.898565,-0.124361121,0
482.7531586,0.316040906,3077.209944,-0.102704107,0
578.2511539,-1.404751202,3067.798531,-0.872655057,0
530.9474016,-0.72340443,2776.316963,-0.996655303,0
414.5310595,0.407132162,1833.335954,0.809394872,0
423.3794048,0.103603839,1840.449986,0.133865057,0
424.5937642,0.393090037,1842.539668,0.13928528,0
1426.267391,1.186226927,2841.602405,1.270600243,0
1120.175377,1.046457732,3235.752468,1.021660587,0
936.7597397,1.233273111,3269.153839,0.78020204,0
780.0475422,0.746824571,3236.792345,0.498499556,0
708.8341855,0.397238971,3236.915486,0.518037212,0
649.8301407,0.348866705,3129.585067,0.043021744,0
670.5327187,0.091416662,3162.982045,0.070141609,0
740.3282211,1.025866951,3193.974088,1.08229713,0
798.1558655,0.476437035,3061.303082,0.593145266,0
845.2606282,1.061886396,2704.050503,0.847747578,0
566.027863,0.414508649,1892.676256,-0.225381868,0
566.3982545,-0.441948685,1893.156935,-0.224885549,0
574.834023,0.460100771,1901.510129,0.114673583,0
1147.448857,-1.735107687,3041.948868,-1.258883096,0
1105.673401,-2.211870515,3301.728057,-1.656761739,0
1166.593963,-1.749851529,3438.088745,-1.499584717,0
628.5258105,-0.602101305,3300.175318,-1.233378372,0
780.570198,-1.13186403,3371.626612,-1.006426927,0
669.8312884,0.100063404,3187.979323,-0.14291841,0
681.9824834,-0.007539463,3201.712267,-0.018621498,0
891.9919228,-1.659510221,3272.28787,-1.538034386,0
934.9542692,-1.05871351,3045.435384,-0.668320502,0
977.6504148,-1.794188802,2479.257876,-1.092023388,0
586.2509642,-0.573281503,1889.270039,-0.294205671,0
586.4124797,-0.287574493,1889.106608,0.036305222,0
604.3513455,0.507600878,1893.607992,0.348380656,0
973.2879631,1.235742634,3176.228073,1.234136112,0
843.3855843,1.088320374,3299.915144,0.997097674,0
814.8844111,0.955177265,3154.757966,1.201642087,0
617.2049597,0.471643869,3269.002232,0.685237417,0
489.6111107,0.459472889,3149.182066,0.5297885,0
498.7591661,0.161864997,3085.984724,0.4379129,0
465.2798665,-0.620337105,3066.263599,-0.498772908,0
722.8257186,1.096976769,3107.923098,0.995141707,0
729.5846593,1.088169614,2841.615665,0.838047407,0
603.3550729,0.534759145,1974.405846,-0.118775005,0
294.3714476,-0.363479718,1696.130131,-0.155187672,0
294.0750089,-0.076815905,1695.980526,-0.154471595,0
363.9367622,-0.997897914,1724.907486,-0.557996404,0
881.8664299,-1.886568144,3079.658324,-1.276236321,0
894.3686926,-2.049037486,3349.997308,-1.554964215,0
682.5277301,-2.14842947,3101.457814,-1.305555351,0
578.836947,-1.784919785,3251.010518,-1.054681881,0
606.8565641,-0.808684083,3205.582944,-0.619535578,0
566.7106587,-0.386036997,3112.598191,-0.601837221,0
560.3959342,0.510450072,3109.632092,-0.225526323,0
738.1766881,-1.874108246,3136.896494,-1.510702259,0
712.4260075,-1.191323301,2835.118904,-0.961824063,0
683.4253507,1.841778394,1915.480762,1.881455074,0
512.1018433,1.194274712,1799.535249,0.136094579,0
511.0274391,-0.223306257,1800.728973,-0.190493369,0
599.8112813,0.672339216,1830.423326,0.172239867,0
1071.420132,1.361700434,3257.939284,1.196136938,0
941.4762142,1.360636407,3377.154689,1.025988042,0
730.5598179,0.611926718,3109.307881,0.962004221,0
609.6297413,0.646592406,3208.459334,0.618714256,0
610.4896022,0.659100039,3174.283545,0.472983507,0
559.8639359,-0.082808902,3107.704505,0.143739957,0
586.3894239,-0.507801626,3120.318866,0.086654164,0
745.6526501,0.89904895,3116.799738,0.991620924,0
737.0527255,0.215321549,2824.908993,0.43044765,0
689.9022655,-0.77413601,1883.48465,-1.038101537,0
722.8591551,0.306840027,1931.992949,0.230712036,0
722.7496454,-0.549503077,1932.100298,-0.430429635,0
855.9659826,-1.10706506,2027.070152,-0.585221228,0
1059.362703,-1.71311365,3219.976967,-1.244756206,0
1002.510753,-1.768771028,3434.713462,-1.48538691,0
907.0881668,-0.979140803,3272.705029,-0.722277158,0
800.1821556,-1.346345344,3376.581135,-0.634118018,0
842.0071895,-1.569162378,3351.241898,-0.853612905,0
757.3597043,-0.027040691,3234.418463,-0.23704814,0
725.659702,0.27114195,3215.837261,-0.016017119,0
753.1783419,-1.753678098,3120.797663,-0.943305693,0
697.4673359,-1.163044387,2815.454328,-1.124837966,0
688.8709207,2.017287576,1997.478395,1.84855885,0
499.8430752,-0.023171348,1858.070703,-0.335415534,0
496.0361891,-0.297219289,1858.870137,0.002833237,0
965.102396,1.742194842,2109.616842,1.360535315,0
1088.727885,1.196412792,3143.573869,0.966455111,0
922.3392751,1.241665192,3307.242684,0.814766973,0
769.5658591,0.890757832,3206.731973,0.907745213,0
631.3236998,1.164908811,3221.468177,0.921084567,0
592.0108511,1.214494676,3133.223537,0.573679884,0
536.3035744,1.038580805,3091.76604,0.55965927,0
478.2757726,0.272805322,3053.236242,0.521665765,0
678.5290205,0.908427067,3103.056049,0.843722547,0
633.5821834,0.869447046,2776.492176,0.964312871,0
599.8219114,-1.746139363,1870.807321,-1.628058331,0
400.1231148,-0.088564969,1737.29792,0.310650998,0
400.2779614,0.193514077,1737.60528,0.309409171,0
856.1412356,-1.55550521,1995.131528,-0.728763307,0
1105.786238,-1.976296924,3112.228863,-1.564479773,0
968.0891692,-2.146425561,3274.947634,-1.52244962,0
755.2148345,-1.322918485,3176.874865,-0.760230785,0
699.6608008,-1.672296401,3299.121416,-1.169476358,0
596.7820845,-1.755875686,3137.203166,-1.158812076,0
536.0754827,0.183037747,3133.003519,-0.237991493,0
578.4510374,-0.178115665,3149.95803,-0.59866726,0
613.7493089,-0.973237988,3071.438978,-0.621050507,0
536.777109,-0.246488706,2721.319117,-0.697687917,0
707.5219369,1.167012837,2044.803702,1.337613814,0
474.799357,0.153763998,1831.98568,0.084536113,0
474.5070028,-0.137088033,1833.993833,0.082362272,0
999.5577661,1.484044461,2225.361991,0.957613427,0
1207.295347,1.179711483,3196.503387,1.150561017,0
876.5428531,1.462978844,3253.132412,0.861154131,0
770.4964202,1.046755174,3147.409454,0.952991767,0
485.8190482,0.241883479,3140.552946,0.432071142,0
499.6356448,0.386085758,3086.616928,0.036150215,0
458.3824499,0.132863164,3064.763015,0.342208818,0
534.34546,1.11292038,3093.634406,1.084098511,0
912.054498,0.730946926,3246.324471,1.040255712,0
895.0016774,0.478837688,2912.376409,0.689094067,0
