LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,AvgAlpha ,AvgBeta,AvgGamma,AvgAlphaPrevious3,AvgBetaPrevious3,AvgGammaPrevious3,AvgAlphaPrevious2,AvgBetaPrevious2,AvgGammaPrevious2,AvgAlphaPrevious1,AvgBetaPrevious1,AvgGammaPrevious1,AvgAlphaPrevious4,AvgBetaPrevious4,AvgGammaPrevious4,AvgAlphaPrevious5,AvgBetaPrevious5,AvgGammaPrevious5,View
454.4054893,-0.919590413,364.815952,-1.449697162,245.5576456,-0.217256021,151.3100662,-0.501254674,153.0241597,-0.305962661,580.5565644,-0.482394704,409.6107207,198.4338559,366.7903621,341.6547982,212.1188294,377.515295,349.4111133,205.7083606,368.5172358,375.2057517,214.0091527,368.6519219,352.6583596,234.1141969,379.1493509,400.120899,200.2693112,300.6245413,0
275.7689231,-2.365169602,410.9287414,-0.79305225,231.700837,-0.935734441,151.4403722,0.323731551,160.6747213,0.0642568,579.7411071,-0.121050661,343.3488323,191.5706046,370.2079142,409.6107207,198.4338559,366.7903621,341.6547982,212.1188294,377.515295,349.4111133,205.7083606,368.5172358,375.2057517,214.0091527,368.6519219,352.6583596,234.1141969,379.1493509,0
227.6501001,2.262178729,432.5692826,1.67898238,250.8648064,0.736642161,166.6303428,0.776385235,168.8465546,-0.282796894,572.5118963,-0.192444368,330.1096914,208.7475746,370.6792255,343.3488323,191.5706046,370.2079142,409.6107207,198.4338559,366.7903621,341.6547982,212.1188294,377.515295,349.4111133,205.7083606,368.5172358,375.2057517,214.0091527,368.6519219,0
129.8819299,-0.174663183,395.3601001,0.482996179,233.5110367,0.08127577,154.2103906,0.157487466,184.0974474,-0.681590972,619.8813193,-1.214491856,262.621015,193.8607137,401.9893834,330.1096914,208.7475746,370.6792255,343.3488323,191.5706046,370.2079142,409.6107207,198.4338559,366.7903621,341.6547982,212.1188294,377.515295,349.4111133,205.7083606,368.5172358,0
157.5726368,-2.640817068,468.9632423,-0.696659279,206.4522161,0.676510378,154.5028914,0.079798754,242.7575888,-1.151921257,648.6707532,-1.46150687,313.2679396,180.4775538,445.714171,262.621015,193.8607137,401.9893834,330.1096914,208.7475746,370.6792255,343.3488323,191.5706046,370.2079142,409.6107207,198.4338559,366.7903621,341.6547982,212.1188294,377.515295,0
148.5376289,1.203038371,352.995428,-2.748514437,349.8231545,-0.116095613,211.3176558,-0.859888094,229.039883,-1.702734621,370.4366339,-1.660341373,250.7665285,280.5704052,299.7382585,313.2679396,180.4775538,445.714171,262.621015,193.8607137,401.9893834,330.1096914,208.7475746,370.6792255,343.3488323,191.5706046,370.2079142,409.6107207,198.4338559,366.7903621,0
249.8750307,0.204183241,298.7691004,-0.636322026,281.7653507,-0.550753093,152.7425687,0.068704139,124.4345823,-1.505037268,403.2584304,-1.733276149,274.3220656,217.2539597,263.8465064,250.7665285,280.5704052,299.7382585,313.2679396,180.4775538,445.714171,262.621015,193.8607137,401.9893834,330.1096914,208.7475746,370.6792255,343.3488323,191.5706046,370.2079142,0
240.2409307,-0.626000829,275.3337478,1.74424388,247.3510444,-0.001270545,158.3091324,0.155258526,155.5093566,1.451527882,450.7623782,1.222154653,257.7873393,202.8300884,303.1358674,274.3220656,217.2539597,263.8465064,250.7665285,280.5704052,299.7382585,313.2679396,180.4775538,445.714171,262.621015,193.8607137,401.9893834,330.1096914,208.7475746,370.6792255,0
278.9990803,1.087959772,285.0202756,0.125639171,265.9637317,-0.394366722,169.8599374,0.25417618,197.8713702,1.180595094,564.1856455,1.206913297,282.009678,217.9118346,381.0285079,257.7873393,202.8300884,303.1358674,274.3220656,217.2539597,263.8465064,250.7665285,280.5704052,299.7382585,313.2679396,180.4775538,445.714171,262.621015,193.8607137,401.9893834,0
317.5698752,0.461152269,284.1881949,0.696026811,215.9377438,-1.176630266,146.9935723,0.665188473,140.9327529,0.963181885,535.989784,0.982358809,300.8790351,181.4656581,338.4612685,282.009678,217.9118346,381.0285079,257.7873393,202.8300884,303.1358674,274.3220656,217.2539597,263.8465064,250.7665285,280.5704052,299.7382585,313.2679396,180.4775538,445.714171,0
185.5092422,0.892702219,328.4750666,-0.490420799,273.5821602,0.826140343,148.3507436,0.540400446,139.114389,0.987694479,565.0335905,0.941523453,256.9921544,210.9664519,352.0739898,300.8790351,181.4656581,338.4612685,282.009678,217.9118346,381.0285079,257.7873393,202.8300884,303.1358674,274.3220656,217.2539597,263.8465064,250.7665285,280.5704052,299.7382585,0
225.1406245,-0.2559509,392.7591534,0.743832184,317.9892898,1.432454051,185.6171361,1.743994557,134.7927922,1.660582525,563.1026688,1.233734376,308.949889,251.803213,348.9477305,256.9921544,210.9664519,352.0739898,300.8790351,181.4656581,338.4612685,282.009678,217.9118346,381.0285079,257.7873393,202.8300884,303.1358674,274.3220656,217.2539597,263.8465064,0
319.4951825,-1.456282166,410.922656,1.169831826,284.0612035,0.659263386,146.2816981,0.682026879,105.962471,1.094846715,545.1175329,0.819670165,365.2089193,215.1714508,325.540002,308.949889,251.803213,348.9477305,256.9921544,210.9664519,352.0739898,300.8790351,181.4656581,338.4612685,282.009678,217.9118346,381.0285079,257.7873393,202.8300884,303.1358674,0
364.146899,-2.303367919,400.7041792,1.572557619,264.7356308,-0.085426243,143.6583023,0.460993435,128.2611451,0.63696481,558.0683711,0.411962208,382.4255391,204.1969666,343.1647581,365.2089193,215.1714508,325.540002,308.949889,251.803213,348.9477305,256.9921544,210.9664519,352.0739898,300.8790351,181.4656581,338.4612685,282.009678,217.9118346,381.0285079,0
327.9689566,0.041622329,404.2479869,1.741925124,324.9302832,0.992690018,148.210855,-0.226091158,105.085844,1.057845398,547.9595923,0.44823135,366.1084718,236.5705691,326.5227182,382.4255391,204.1969666,343.1647581,365.2089193,215.1714508,325.540002,308.949889,251.803213,348.9477305,256.9921544,210.9664519,352.0739898,300.8790351,181.4656581,338.4612685,0
318.7364515,-1.642625728,422.646433,0.054471855,277.3323723,0.271651824,195.9754639,0.248964595,150.3966958,0.666072524,606.5900834,0.941748259,370.6914423,236.6539181,378.4933896,366.1084718,236.5705691,326.5227182,382.4255391,204.1969666,343.1647581,365.2089193,215.1714508,325.540002,308.949889,251.803213,348.9477305,256.9921544,210.9664519,352.0739898,0
250.054273,-1.76558637,479.1104109,0.557824471,272.7200499,-0.326438429,203.8459169,0.418268772,236.7474833,0.934209256,583.1252467,0.914879491,364.582342,238.2829834,409.936365,370.6914423,236.6539181,378.4933896,366.1084718,236.5705691,326.5227182,382.4255391,204.1969666,343.1647581,365.2089193,215.1714508,325.540002,308.949889,251.803213,348.9477305,0
263.178842,2.965602357,374.7695972,1.232836522,298.4569959,-0.440816755,206.8502653,0.7867878,172.3324268,1.011556019,385.8790761,1.018779567,318.9742196,252.6536306,279.1057515,364.582342,238.2829834,409.936365,370.6914423,236.6539181,378.4933896,366.1084718,236.5705691,326.5227182,382.4255391,204.1969666,343.1647581,365.2089193,215.1714508,325.540002,0
259.1509037,2.807471782,372.0029327,-2.017149052,310.724448,-0.400197884,144.1327877,0.024361939,122.4278134,0.641137987,427.3977217,0.910928578,315.5769182,227.4286179,274.9127676,318.9742196,252.6536306,279.1057515,364.582342,238.2829834,409.936365,370.6914423,236.6539181,378.4933896,366.1084718,236.5705691,326.5227182,382.4255391,204.1969666,343.1647581,0
205.9055015,1.50254466,442.9048059,-1.518548524,288.9321825,0.447975501,165.1199881,-0.391074809,158.16437,-1.704422671,528.9276498,-1.187551979,324.4051537,227.0260853,343.5460099,315.5769182,227.4286179,274.9127676,318.9742196,252.6536306,279.1057515,364.582342,238.2829834,409.936365,370.6914423,236.6539181,378.4933896,366.1084718,236.5705691,326.5227182,0
425.59239,1.217092753,256.6413558,-0.100153882,283.3973833,-0.235000848,232.0398336,-0.993023705,182.7736467,-1.679698118,571.4069484,-1.542914284,341.1168729,257.7186085,377.0902976,324.4051537,227.0260853,343.5460099,315.5769182,227.4286179,274.9127676,318.9742196,252.6536306,279.1057515,364.582342,238.2829834,409.936365,370.6914423,236.6539181,378.4933896,0
509.1369331,1.880232983,224.7011737,1.204596557,168.3175947,-0.336911313,174.2263528,-0.65802322,150.940498,-2.0680527,566.5708875,-1.553327297,366.9190534,171.2719738,358.7556928,341.1168729,257.7186085,377.0902976,324.4051537,227.0260853,343.5460099,315.5769182,227.4286179,274.9127676,318.9742196,252.6536306,279.1057515,364.582342,238.2829834,409.936365,0
330.9943601,1.431191766,238.9585462,-2.05020237,195.8556378,0.946719488,145.987989,-0.882026722,124.1057969,-1.5707765,559.7082831,-1.296431424,284.9764532,170.9218134,341.90704,366.9190534,171.2719738,358.7556928,341.1168729,257.7186085,377.0902976,324.4051537,227.0260853,343.5460099,315.5769182,227.4286179,274.9127676,318.9742196,252.6536306,279.1057515,0
354.6475417,0.745337395,238.355514,-1.658187808,218.7660675,-0.524611504,124.2502276,-0.50457035,92.19067371,-0.810065985,537.9155786,-0.770216986,296.5015279,171.5081476,315.0531262,284.9764532,170.9218134,341.90704,366.9190534,171.2719738,358.7556928,341.1168729,257.7186085,377.0902976,324.4051537,227.0260853,343.5460099,315.5769182,227.4286179,274.9127676,0
379.177031,-0.418720318,225.3952994,-1.04754581,208.4112245,0.288697151,137.6998359,-0.852625425,100.7679248,-0.241309906,551.3988606,-0.640087621,302.2861652,173.0555302,326.0833927,296.5015279,171.5081476,315.0531262,284.9764532,170.9218134,341.90704,366.9190534,171.2719738,358.7556928,341.1168729,257.7186085,377.0902976,324.4051537,227.0260853,343.5460099,0
232.7779845,-1.527190374,216.7103267,2.217933369,226.5145369,-0.332505256,116.3358818,0.150424007,107.6316652,0.883888782,553.0974705,0.389501207,224.7441556,171.4252094,330.3645679,302.2861652,173.0555302,326.0833927,296.5015279,171.5081476,315.0531262,284.9764532,170.9218134,341.90704,366.9190534,171.2719738,358.7556928,341.1168729,257.7186085,377.0902976,0
403.654687,-2.374043211,404.0598235,-2.734741621,264.4839706,-0.932003709,237.8966959,-1.225477869,147.6438163,-0.746113365,591.2520253,-0.926525335,403.8572553,251.1903333,369.4479208,224.7441556,171.4252094,330.3645679,302.2861652,173.0555302,326.0833927,296.5015279,171.5081476,315.0531262,284.9764532,170.9218134,341.90704,366.9190534,171.2719738,358.7556928,0
406.269068,-0.799462938,396.1714247,-0.703595272,259.6092158,1.080843498,182.8626714,-0.299897281,169.2437033,-1.356739999,606.2827427,-1.391046631,401.2202464,221.2359436,387.763223,403.8572553,251.1903333,369.4479208,224.7441556,171.4252094,330.3645679,302.2861652,173.0555302,326.0833927,296.5015279,171.5081476,315.0531262,284.9764532,170.9218134,341.90704,0
386.660008,1.326549343,308.4688204,1.80759717,301.2483583,0.910519502,217.5583669,-0.333355326,323.243476,-2.018308922,526.3198494,-1.585973268,347.5644142,259.4033626,424.7816627,401.2202464,221.2359436,387.763223,403.8572553,251.1903333,369.4479208,224.7441556,171.4252094,330.3645679,302.2861652,173.0555302,326.0833927,296.5015279,171.5081476,315.0531262,0
385.0045093,0.410924552,325.3950081,0.4453381,294.9882464,-1.246902918,194.2159149,0.371056609,201.2248415,-1.573378482,464.7141429,-1.589722616,355.1997587,244.6020807,332.9694922,347.5644142,259.4033626,424.7816627,401.2202464,221.2359436,387.763223,403.8572553,251.1903333,369.4479208,224.7441556,171.4252094,330.3645679,302.2861652,173.0555302,326.0833927,0
371.2109601,-1.510460557,264.9571596,-0.607976694,265.5893563,0.800702682,171.2220437,-0.141822439,121.494204,0.040901408,411.3770649,-0.053704048,318.0840599,218.4057,266.4356345,355.1997587,244.6020807,332.9694922,347.5644142,259.4033626,424.7816627,401.2202464,221.2359436,387.763223,403.8572553,251.1903333,369.4479208,224.7441556,171.4252094,330.3645679,0
402.4307963,-1.943555558,286.9909204,-1.363692584,340.0354181,-0.358651041,196.5602516,0.273576106,184.2917112,0.579470416,577.8869409,0.558408916,344.7108584,268.2978349,381.0893261,318.0840599,218.4057,266.4356345,355.1997587,244.6020807,332.9694922,347.5644142,259.4033626,424.7816627,401.2202464,221.2359436,387.763223,403.8572553,251.1903333,369.4479208,0
388.6608098,0.131133771,369.8002213,-0.868852936,245.5529815,1.070728149,195.7056851,0.783408754,157.5751,0.666902212,560.5047346,0.75789107,379.2305156,220.6293333,359.0399173,344.7108584,268.2978349,381.0893261,318.0840599,218.4057,266.4356345,355.1997587,244.6020807,332.9694922,347.5644142,259.4033626,424.7816627,401.2202464,221.2359436,387.763223,0
398.2540936,-0.82342366,426.0531195,-0.320795612,229.7396956,0.284868547,175.0813271,0.293140695,137.2817546,0.316594893,575.7565138,0.470790863,412.1536066,202.4105114,356.5191342,379.2305156,220.6293333,359.0399173,344.7108584,268.2978349,381.0893261,318.0840599,218.4057,266.4356345,355.1997587,244.6020807,332.9694922,347.5644142,259.4033626,424.7816627,0
381.2925167,-1.731419998,394.1797419,0.269955136,238.4980508,0.754787943,179.7884023,0.441003125,128.0170729,0.185910234,560.6879656,0.604253032,387.7361293,209.1432266,344.3525193,412.1536066,202.4105114,356.5191342,379.2305156,220.6293333,359.0399173,344.7108584,268.2978349,381.0893261,318.0840599,218.4057,266.4356345,355.1997587,244.6020807,332.9694922,0
433.5559919,0.491508548,371.7449747,0.799642072,227.5506418,0.113775745,163.214885,0.485228292,127.5256579,-0.357281166,567.6960311,-0.098671877,402.6504833,195.3827634,347.6108445,387.7361293,209.1432266,344.3525193,412.1536066,202.4105114,356.5191342,379.2305156,220.6293333,359.0399173,344.7108584,268.2978349,381.0893261,318.0840599,218.4057,266.4356345,0
585.9955202,1.965908856,332.012574,1.13181204,275.1489729,2.34882956,152.301194,1.521036064,126.6370048,-0.69456461,576.7621753,-0.165626744,459.0040471,213.7250835,351.6995901,402.6504833,195.3827634,347.6108445,387.7361293,209.1432266,344.3525193,412.1536066,202.4105114,356.5191342,379.2305156,220.6293333,359.0399173,344.7108584,268.2978349,381.0893261,0
230.884699,0.350641589,327.3355528,0.268842013,133.7520599,-0.281053209,121.3993101,0.680227839,92.56183055,0.194298149,545.4925972,-0.21143622,279.1101259,127.575685,319.0272139,459.0040471,213.7250835,351.6995901,402.6504833,195.3827634,347.6108445,387.7361293,209.1432266,344.3525193,412.1536066,202.4105114,356.5191342,379.2305156,220.6293333,359.0399173,0
296.0794405,-0.801248291,351.2724674,0.803691344,118.4701781,0.265483197,150.6441653,0.51588811,143.5878392,0.649797295,589.51402,1.036660399,323.675954,134.5571717,366.5509296,279.1101259,127.575685,319.0272139,459.0040471,213.7250835,351.6995901,402.6504833,195.3827634,347.6108445,387.7361293,209.1432266,344.3525193,412.1536066,202.4105114,356.5191342,0
371.428084,-0.791839648,373.3411379,-0.64658788,217.8593057,0.105833248,166.9301475,0.396157134,217.503416,1.257870289,595.1400406,1.19834065,372.384611,192.3947266,406.3217283,323.675954,134.5571717,366.5509296,279.1101259,127.575685,319.0272139,459.0040471,213.7250835,351.6995901,402.6504833,195.3827634,347.6108445,387.7361293,209.1432266,344.3525193,0
264.635859,0.530043825,329.4414036,-0.021758972,159.1039292,-0.373030209,175.6686203,0.543030418,188.9513659,1.157792961,380.3388813,0.796884869,297.0386313,167.3862748,284.6451236,372.384611,192.3947266,406.3217283,323.675954,134.5571717,366.5509296,279.1101259,127.575685,319.0272139,459.0040471,213.7250835,351.6995901,402.6504833,195.3827634,347.6108445,0
282.7297632,-0.3102621,367.4023243,-1.621078804,222.3763784,-0.772838121,113.6039168,0.706045415,129.3258768,0.509630331,411.3808896,0.511530338,325.0660438,167.9901476,270.3533832,297.0386313,167.3862748,284.6451236,372.384611,192.3947266,406.3217283,323.675954,134.5571717,366.5509296,279.1101259,127.575685,319.0272139,459.0040471,213.7250835,351.6995901,0
303.0394279,-1.218306672,344.2990404,-1.671365445,230.3613727,-1.451617564,111.6196475,0.360189077,139.4134394,-1.669720149,479.4281025,-1.316847983,323.6692342,170.9905101,309.420771,325.0660438,167.9901476,270.3533832,297.0386313,167.3862748,284.6451236,372.384611,192.3947266,406.3217283,323.675954,134.5571717,366.5509296,279.1101259,127.575685,319.0272139,0
347.5224645,0.837346744,211.2296707,-1.151705438,207.9683444,-2.099367825,149.3132016,-0.72625566,147.6896883,-1.791317673,537.525388,-1.465852447,279.3760676,178.640773,342.6075382,323.6692342,170.9905101,309.420771,325.0660438,167.9901476,270.3533832,297.0386313,167.3862748,284.6451236,372.384611,192.3947266,406.3217283,323.675954,134.5571717,366.5509296,0
360.8213986,-0.074998616,146.477497,-0.553701385,230.0596523,-0.447412839,152.1006765,-1.921976629,158.6946163,-1.583611797,559.8079769,-1.429984645,253.6494478,191.0801644,359.2512966,279.3760676,178.640773,342.6075382,323.6692342,170.9905101,309.420771,325.0660438,167.9901476,270.3533832,297.0386313,167.3862748,284.6451236,372.384611,192.3947266,406.3217283,0
306.6324036,-0.911502602,195.815751,-2.020155912,257.5935521,-0.565417894,156.7789246,-0.906077062,159.8960617,-1.158349843,571.9718207,-1.055185339,251.2240773,207.1862384,365.9339412,253.6494478,191.0801644,359.2512966,279.3760676,178.640773,342.6075382,323.6692342,170.9905101,309.420771,325.0660438,167.9901476,270.3533832,297.0386313,167.3862748,284.6451236,0
279.8060358,1.310883951,284.1736202,-1.972669703,263.1590574,-0.762242064,162.5544776,-0.982671652,105.378294,-1.127426173,533.7184179,-0.60839022,281.989828,212.8567675,319.548356,251.2240773,207.1862384,365.9339412,253.6494478,191.0801644,359.2512966,279.3760676,178.640773,342.6075382,323.6692342,170.9905101,309.420771,325.0660438,167.9901476,270.3533832,0
303.5531132,0.487202032,293.2022928,-0.261601934,200.3460634,-0.581727366,132.2894516,-0.693313208,115.1131832,-0.964185344,546.931499,-0.676083689,298.377703,166.3177575,331.0223411,281.989828,212.8567675,319.548356,251.2240773,207.1862384,365.9339412,253.6494478,191.0801644,359.2512966,279.3760676,178.640773,342.6075382,323.6692342,170.9905101,309.420771,0
366.7623669,0.444608401,299.4958672,-0.02233112,234.982808,-1.535114452,157.8288515,0.778662974,110.2664248,-0.94559326,546.9538946,-0.486872209,333.1291171,196.4058298,328.6101597,298.377703,166.3177575,331.0223411,281.989828,212.8567675,319.548356,251.2240773,207.1862384,365.9339412,253.6494478,191.0801644,359.2512966,279.3760676,178.640773,342.6075382,0
300.3716293,0.162973552,363.2352297,0.557740275,259.2664234,0.888633586,166.4261268,-0.793137378,111.8764141,-0.611396918,537.5723114,-0.785229409,331.8034295,212.8462751,324.7243628,333.1291171,196.4058298,328.6101597,298.377703,166.3177575,331.0223411,281.989828,212.8567675,319.548356,251.2240773,207.1862384,365.9339412,253.6494478,191.0801644,359.2512966,0
315.9862871,-1.851448417,381.8650036,1.18175725,267.4762623,1.361903081,193.0881063,-0.218713788,183.0440279,-1.764843425,601.9532886,-1.835080702,348.9256454,230.2821843,392.4986583,331.8034295,212.8462751,324.7243628,333.1291171,196.4058298,328.6101597,298.377703,166.3177575,331.0223411,281.989828,212.8567675,319.548356,251.2240773,207.1862384,365.9339412,0
437.6065548,-2.305599548,307.0259859,-0.213308702,254.8697338,-0.521183238,202.3460154,-0.832153558,273.9227618,-1.551875745,511.5839771,-1.572811886,372.3162704,228.6078746,392.7533695,348.9256454,230.2821843,392.4986583,331.8034295,212.8462751,324.7243628,333.1291171,196.4058298,328.6101597,298.377703,166.3177575,331.0223411,281.989828,212.8567675,319.548356,0
350.2072967,0.149688471,337.8085507,0.824461762,258.5173823,0.536085916,170.9369421,-0.298708215,246.1081778,-1.185867182,466.227991,-1.304168351,344.0079237,214.7271622,356.1680844,372.3162704,228.6078746,392.7533695,348.9256454,230.2821843,392.4986583,331.8034295,212.8462751,324.7243628,333.1291171,196.4058298,328.6101597,298.377703,166.3177575,331.0223411,0
633.1829312,0.739455356,678.8974581,0.563528186,221.0578313,-0.15709589,327.3018093,0.334029439,417.1760682,1.0789227,754.5156327,1.182423377,656.0401947,274.1798203,585.8458505,344.0079237,214.7271622,356.1680844,372.3162704,228.6078746,392.7533695,348.9256454,230.2821843,392.4986583,331.8034295,212.8462751,324.7243628,333.1291171,196.4058298,328.6101597,0
618.9348764,-0.035335126,623.4629156,1.375745417,185.0595355,0.880770948,294.2913584,0.789495734,411.181271,1.323009312,772.0250987,1.445308813,621.198896,239.675447,591.6031849,656.0401947,274.1798203,585.8458505,344.0079237,214.7271622,356.1680844,372.3162704,228.6078746,392.7533695,348.9256454,230.2821843,392.4986583,331.8034295,212.8462751,324.7243628,0
545.881579,-1.072521705,539.2655508,-0.009907411,339.03437,1.070284162,273.6736567,0.802171084,280.2286598,1.493548311,834.9200659,1.474803241,542.5735649,306.3540134,557.5743629,621.198896,239.675447,591.6031849,656.0401947,274.1798203,585.8458505,344.0079237,214.7271622,356.1680844,372.3162704,228.6078746,392.7533695,348.9256454,230.2821843,392.4986583,0
486.9381056,0.955894875,480.9885974,0.729924465,278.6514362,0.796341215,204.1806603,0.235127485,137.348878,0.9779739,580.439879,0.801841037,483.9633515,241.4160483,358.8943785,542.5735649,306.3540134,557.5743629,621.198896,239.675447,591.6031849,656.0401947,274.1798203,585.8458505,344.0079237,214.7271622,356.1680844,372.3162704,228.6078746,392.7533695,0
473.1891372,0.048764975,410.8786698,-0.621299554,182.9086529,-0.713463698,229.6461779,0.471469029,136.3244624,-0.445751971,564.5861677,-0.24481199,442.0339035,206.2774154,350.4553151,483.9633515,241.4160483,358.8943785,542.5735649,306.3540134,557.5743629,621.198896,239.675447,591.6031849,656.0401947,274.1798203,585.8458505,344.0079237,214.7271622,356.1680844,0
460.6754159,2.447077796,377.628977,0.017810864,207.1783818,-1.161485285,177.4352567,-0.367941873,162.0575754,-0.908150192,593.8679033,-0.507444129,419.1521965,192.3068193,377.9627394,442.0339035,206.2774154,350.4553151,483.9633515,241.4160483,358.8943785,542.5735649,306.3540134,557.5743629,621.198896,239.675447,591.6031849,656.0401947,274.1798203,585.8458505,0
518.6772886,2.148724254,219.2729177,-0.229868149,249.574642,-1.483600031,180.3880506,-0.955152438,161.9154736,0.0000638,621.2321165,-0.632256381,368.9751032,214.9813463,391.5737951,419.1521965,192.3068193,377.9627394,442.0339035,206.2774154,350.4553151,483.9633515,241.4160483,358.8943785,542.5735649,306.3540134,557.5743629,621.198896,239.675447,591.6031849,0
966.791379,1.941300804,360.5794649,-0.718265079,184.7776118,0.927086066,200.2406872,0.386649683,158.5734624,-0.223638347,644.2062388,-0.643828059,663.685422,192.5091495,401.3898506,368.9751032,214.9813463,391.5737951,419.1521965,192.3068193,377.9627394,442.0339035,206.2774154,350.4553151,483.9633515,241.4160483,358.8943785,542.5735649,306.3540134,557.5743629,0
640.8707966,1.099079393,384.3949872,0.402848337,231.8537681,0.792487359,182.0317839,-0.418007694,156.8807107,-0.826247236,651.7126612,-0.495379083,512.6328919,206.942776,404.296686,663.685422,192.5091495,401.3898506,368.9751032,214.9813463,391.5737951,419.1521965,192.3068193,377.9627394,442.0339035,206.2774154,350.4553151,483.9633515,241.4160483,358.8943785,0
635.6774451,-0.014851532,395.0122256,-0.971189168,201.4766128,0.154667219,168.6311659,-0.312056877,144.1683594,-0.62825663,668.4627577,-0.992509664,515.3448354,185.0538894,406.3155586,512.6328919,206.942776,404.296686,663.685422,192.5091495,401.3898506,368.9751032,214.9813463,391.5737951,419.1521965,192.3068193,377.9627394,442.0339035,206.2774154,350.4553151,0
620.1394696,-1.057873913,389.4750967,-0.42586377,209.2958244,0.040014704,198.8101128,0.584249198,182.8334039,-0.999615111,790.3341726,-1.465712241,504.8072832,204.0529686,486.5837883,515.3448354,185.0538894,406.3155586,512.6328919,206.942776,404.296686,663.685422,192.5091495,401.3898506,368.9751032,214.9813463,391.5737951,419.1521965,192.3068193,377.9627394,0
898.1498123,-1.887355089,379.011893,0.195512681,414.4646192,-1.823352027,271.0455222,-2.127900605,324.1816186,-1.757353037,953.1927315,-1.767215982,638.5808527,342.7550707,638.6871751,504.8072832,204.0529686,486.5837883,515.3448354,185.0538894,406.3155586,512.6328919,206.942776,404.296686,663.685422,192.5091495,401.3898506,368.9751032,214.9813463,391.5737951,0
753.786498,0.361435385,450.5140708,-1.257695303,337.852639,-1.892301281,328.0355026,-2.0887486,309.3031971,-1.728302983,701.6202874,-1.776925009,602.1502844,332.9440708,505.4617423,638.5808527,342.7550707,638.6871751,504.8072832,204.0529686,486.5837883,515.3448354,185.0538894,406.3155586,512.6328919,206.942776,404.296686,663.685422,192.5091495,401.3898506,0
786.1077772,-0.63510393,635.3036491,-0.890834924,335.0160826,-0.504711589,247.2808794,-1.52383801,353.3647481,-2.155509128,757.9300604,-1.900853844,710.7057132,291.148481,555.6474043,602.1502844,332.9440708,505.4617423,638.5808527,342.7550707,638.6871751,504.8072832,204.0529686,486.5837883,515.3448354,185.0538894,406.3155586,512.6328919,206.942776,404.296686,0
728.0976819,-1.576649533,580.5432973,-0.395945869,299.1162368,-0.091748145,211.3122586,-0.355283518,291.7579648,-2.039376457,867.4322352,-1.936469895,654.3204896,255.2142477,579.5951,710.7057132,291.148481,555.6474043,602.1502844,332.9440708,505.4617423,638.5808527,342.7550707,638.6871751,504.8072832,204.0529686,486.5837883,515.3448354,185.0538894,406.3155586,0
721.7029038,0.578185036,538.4027041,-1.787439094,293.8266961,0.566578237,142.8755154,0.624842199,178.3730644,-0.853383721,633.1987619,-0.781947736,630.052804,218.3511058,405.7859132,654.3204896,255.2142477,579.5951,710.7057132,291.148481,555.6474043,602.1502844,332.9440708,505.4617423,638.5808527,342.7550707,638.6871751,504.8072832,204.0529686,486.5837883,0
714.8407984,-0.322722587,461.1921541,-1.139147407,326.6011437,-0.116418128,97.66180963,0.191989245,132.7328543,0.610823591,567.2943432,0.653500354,588.0164763,212.1314767,350.0135988,630.052804,218.3511058,405.7859132,654.3204896,255.2142477,579.5951,710.7057132,291.148481,555.6474043,602.1502844,332.9440708,505.4617423,638.5808527,342.7550707,638.6871751,0
564.106622,1.735895742,395.7802923,-0.243846449,280.3802224,-0.618904896,109.4728447,0.365986422,134.1571235,0.973898592,588.8204534,0.805654042,479.9434572,194.9265336,361.4887885,588.0164763,212.1314767,350.0135988,630.052804,218.3511058,405.7859132,654.3204896,255.2142477,579.5951,710.7057132,291.148481,555.6474043,602.1502844,332.9440708,505.4617423,0
601.8325584,0.837202095,372.6268548,-1.732931922,302.2129668,-0.015816584,124.9420641,1.166868502,142.0209682,1.117534845,603.3970075,0.757581399,487.2297066,213.5775155,372.7089879,479.9434572,194.9265336,361.4887885,588.0164763,212.1314767,350.0135988,630.052804,218.3511058,405.7859132,654.3204896,255.2142477,579.5951,710.7057132,291.148481,555.6474043,0
555.7181259,-0.206814897,421.9132837,-1.042794912,271.6398603,-0.625674635,142.3582191,0.35580659,157.8501455,1.450555995,650.3812058,1.216700256,488.8157048,206.9990397,404.1156757,487.2297066,213.5775155,372.7089879,479.9434572,194.9265336,361.4887885,588.0164763,212.1314767,350.0135988,630.052804,218.3511058,405.7859132,654.3204896,255.2142477,579.5951,0
407.2656766,-1.088632332,385.8828913,-0.513598436,223.0369068,-0.28152893,139.8920424,-0.74178139,145.191473,-0.058375586,649.9153996,0.24445222,396.574284,181.4644746,397.5534363,488.8157048,206.9990397,404.1156757,487.2297066,213.5775155,372.7089879,479.9434572,194.9265336,361.4887885,588.0164763,212.1314767,350.0135988,630.052804,218.3511058,405.7859132,0
174.4601768,0.317889489,448.2974053,2.119673973,169.6893075,1.346425425,142.948558,0.890262977,144.529643,0.468368204,655.814364,0.81433941,311.3787911,156.3189328,400.1720035,396.574284,181.4644746,397.5534363,488.8157048,206.9990397,404.1156757,487.2297066,213.5775155,372.7089879,479.9434572,194.9265336,361.4887885,588.0164763,212.1314767,350.0135988,0
