LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,AvgAlpha ,AvgBeta,AvgGamma,AvgAlphaPrevious1,AvgBetaPrevious1,AvgGammaPrevious1,AvgAlphaPrevious2,AvgBetaPrevious2,AvgGammaPrevious2,AvgAlphaPrevious3,AvgBetaPrevious3,AvgGammaPrevious3,AvgAlphaPrevious4,AvgBetaPrevious4,AvgGammaPrevious4,AvgAlphaPrevious5,AvgBetaPrevious5,AvgGammaPrevious5,eyesC
648.8353743,0.07294166,389.820102,0.313440237,399.6897072,-1.200018472,221.4363656,-0.005957726,218.3911284,-1.346544456,726.8228728,-1.235830917,519.3277382,310.5630364,472.6070006,402.0682171,284.2987457,358.300506,388.4348487,280.1151229,357.4548212,384.8482589,272.9922088,259.2044755,380.0236031,269.2227745,340.4845568,372.8593365,320.272668,547.8886378,2
755.6097978,2.105756144,477.334957,0.62545828,468.5293329,2.316838496,188.01831,1.056246869,223.9733818,-1.565669239,732.6247322,-1.625092438,616.4723774,328.2738215,478.299057,519.3277382,310.5630364,472.6070006,402.0682171,284.2987457,358.300506,388.4348487,280.1151229,357.4548212,384.8482589,272.9922088,259.2044755,380.0236031,269.2227745,340.4845568,2
417.2913757,1.313506191,279.5915284,1.565577127,200.198621,0.736572476,163.460917,1.233976444,151.5560575,-1.12183076,728.7534497,-1.21149033,348.4414521,181.829769,440.1547536,616.4723774,328.2738215,478.299057,519.3277382,310.5630364,472.6070006,402.0682171,284.2987457,358.300506,388.4348487,280.1151229,357.4548212,384.8482589,272.9922088,259.2044755,2
275.4311986,-1.197516197,268.625212,-1.740468978,247.3364415,-0.726098896,144.8948785,-0.787190768,150.2681846,-1.174436007,717.2313413,-0.855761113,272.0282053,196.11566,433.749763,348.4414521,181.829769,440.1547536,616.4723774,328.2738215,478.299057,519.3277382,310.5630364,472.6070006,402.0682171,284.2987457,358.300506,388.4348487,280.1151229,357.4548212,2
463.9542581,-1.384917627,322.9128311,-0.748974802,223.0119421,1.159708647,138.3722631,-0.377409798,93.49203643,-1.03357094,667.6489143,-0.734076625,393.4335446,180.6921026,380.5704754,272.0282053,196.11566,433.749763,348.4414521,181.829769,440.1547536,616.4723774,328.2738215,478.299057,519.3277382,310.5630364,472.6070006,402.0682171,284.2987457,358.300506,2
327.8916131,2.070818738,326.7066374,1.599989271,213.0053004,0.503497462,165.5106305,-0.253819191,102.9299902,-0.132372036,684.27451,-0.179989312,327.2991253,189.2579655,393.6022501,393.4335446,180.6921026,380.5704754,272.0282053,196.11566,433.749763,348.4414521,181.829769,440.1547536,616.4723774,328.2738215,478.299057,519.3277382,310.5630364,472.6070006,2
266.6518852,0.168586446,205.3567578,0.825305395,253.5386312,-1.312730776,155.5656692,-0.853099854,129.9853033,-0.778375925,699.3545354,-0.715068067,236.0043215,204.5521502,414.6699194,327.2991253,189.2579655,393.6022501,393.4335446,180.6921026,380.5704754,272.0282053,196.11566,433.749763,348.4414521,181.829769,440.1547536,616.4723774,328.2738215,478.299057,2
268.3626672,-0.796575006,256.2234844,1.247298786,237.3205817,-0.650086895,187.8431383,-1.778479321,219.9809687,-2.113576884,824.8068439,-1.943942794,262.2930758,212.58186,522.3939063,236.0043215,204.5521502,414.6699194,327.2991253,189.2579655,393.6022501,393.4335446,180.6921026,380.5704754,272.0282053,196.11566,433.749763,348.4414521,181.829769,440.1547536,2
410.0106545,-1.701695274,268.2351345,-0.091735995,252.0652024,-0.085236303,242.8583959,-1.382912905,213.5848788,-1.989154315,720.3345625,-1.731354549,339.1228945,247.4617992,466.9597207,262.2930758,212.58186,522.3939063,236.0043215,204.5521502,414.6699194,327.2991253,189.2579655,393.6022501,393.4335446,180.6921026,380.5704754,272.0282053,196.11566,433.749763,2
362.5411813,-2.72574224,203.5948747,-0.581688613,259.90871,-1.998589182,199.9307928,-1.265206777,165.2622572,-2.067937574,320.1681275,-0.935715215,283.068028,229.9197514,242.7151924,339.1228945,247.4617992,466.9597207,262.2930758,212.58186,522.3939063,236.0043215,204.5521502,414.6699194,327.2991253,189.2579655,393.6022501,393.4335446,180.6921026,380.5704754,2
235.1207517,2.191290589,226.725138,0.069763619,204.049002,-0.370302146,158.1462795,-0.234647764,121.9072361,-1.702465578,413.332671,-1.406170184,230.9229449,181.0976408,267.6199536,283.068028,229.9197514,242.7151924,339.1228945,247.4617992,466.9597207,262.2930758,212.58186,522.3939063,236.0043215,204.5521502,414.6699194,327.2991253,189.2579655,393.6022501,2
163.3166557,1.223901335,249.5030099,-1.510412777,221.609808,-1.787741351,159.8170941,-0.604527579,166.4350678,-1.642273129,527.1169669,-1.549244455,206.4098328,190.7134511,346.7760174,230.9229449,181.0976408,267.6199536,283.068028,229.9197514,242.7151924,339.1228945,247.4617992,466.9597207,262.2930758,212.58186,522.3939063,236.0043215,204.5521502,414.6699194,2
246.5534505,-0.054644935,268.8405911,-0.907943467,227.6434838,-0.494091946,180.538685,-0.262632821,180.0637603,0.732433782,569.2205587,1.132926106,257.6970208,204.0910844,374.6421595,206.4098328,190.7134511,346.7760174,230.9229449,181.0976408,267.6199536,283.068028,229.9197514,242.7151924,339.1228945,247.4617992,466.9597207,262.2930758,212.58186,522.3939063,2
147.2686939,-0.250040606,242.4988289,-0.271955461,184.5112808,-0.245079815,160.2853583,-0.01084917,225.8411391,1.092889458,741.8217865,1.017772171,194.8837614,172.3983196,483.8314628,257.6970208,204.0910844,374.6421595,206.4098328,190.7134511,346.7760174,230.9229449,181.0976408,267.6199536,283.068028,229.9197514,242.7151924,339.1228945,247.4617992,466.9597207,2
153.9522103,1.888823906,257.0630887,0.659819524,169.6749828,1.268381247,163.6541779,0.776201728,187.9548854,1.256771529,729.0941275,1.176957474,205.5076495,166.6645804,458.5245065,194.8837614,172.3983196,483.8314628,257.6970208,204.0910844,374.6421595,206.4098328,190.7134511,346.7760174,230.9229449,181.0976408,267.6199536,283.068028,229.9197514,242.7151924,2
126.3888353,0.354390199,275.096512,-0.364051709,155.9244887,-0.687940861,142.4744614,0.164630452,152.9143552,0.445982419,713.7162716,0.574052098,200.7426737,149.1994751,433.3153134,205.5076495,166.6645804,458.5245065,194.8837614,172.3983196,483.8314628,257.6970208,204.0910844,374.6421595,206.4098328,190.7134511,346.7760174,230.9229449,181.0976408,267.6199536,2
141.285029,0.064943013,253.7405978,-0.03471449,143.7904948,-0.600960674,147.0025017,-0.284963109,131.9846772,0.68626896,726.8522882,0.824623287,197.5128134,145.3964983,429.4184827,200.7426737,149.1994751,433.3153134,205.5076495,166.6645804,458.5245065,194.8837614,172.3983196,483.8314628,257.6970208,204.0910844,374.6421595,206.4098328,190.7134511,346.7760174,2
110.3935207,2.551685824,303.3755615,-1.42232472,161.0327428,0.220621168,145.1274798,-0.078953097,114.3616923,0.289264606,703.7823176,0.642759672,206.8845411,153.0801113,409.072005,197.5128134,145.3964983,429.4184827,200.7426737,149.1994751,433.3153134,205.5076495,166.6645804,458.5245065,194.8837614,172.3983196,483.8314628,257.6970208,204.0910844,374.6421595,2
105.3613608,0.550199975,314.9889492,-0.684587478,139.8543858,0.142473491,144.5359537,-0.122775379,113.6164394,0.190372583,693.6829799,0.305897704,210.175155,142.1951698,403.6497097,206.8845411,153.0801113,409.072005,197.5128134,145.3964983,429.4184827,200.7426737,149.1994751,433.3153134,205.5076495,166.6645804,458.5245065,194.8837614,172.3983196,483.8314628,2
248.1665808,1.278348242,328.5055578,1.762215644,133.5675604,0.235182747,124.0680765,0.075356644,153.479925,1.468155863,742.1747996,1.446625008,288.3360693,128.8178185,447.8273623,210.175155,142.1951698,403.6497097,206.8845411,153.0801113,409.072005,197.5128134,145.3964983,429.4184827,200.7426737,149.1994751,433.3153134,205.5076495,166.6645804,458.5245065,2
455.3117836,0.741176291,386.3993725,2.048305518,199.6409966,0.982881652,180.3724192,0.658401553,271.0882778,1.013941929,861.0558473,1.171049254,420.8555781,190.0067079,566.0720626,288.3360693,128.8178185,447.8273623,210.175155,142.1951698,403.6497097,206.8845411,153.0801113,409.072005,197.5128134,145.3964983,429.4184827,200.7426737,149.1994751,433.3153134,2
535.2916493,-0.411833509,207.3895402,0.718454079,180.3574666,-0.720967275,171.7135063,0.280751175,225.844863,0.955116952,663.7673775,0.920391554,371.3405948,176.0354865,444.8061203,420.8555781,190.0067079,566.0720626,288.3360693,128.8178185,447.8273623,210.175155,142.1951698,403.6497097,206.8845411,153.0801113,409.072005,197.5128134,145.3964983,429.4184827,2
437.5577828,-1.358205482,196.6224395,-0.972525579,236.3879175,0.987615351,159.9136427,-0.091607661,149.1319419,0.837878194,332.6673539,0.673545918,317.0901112,198.1507801,240.8996479,371.3405948,176.0354865,444.8061203,420.8555781,190.0067079,566.0720626,288.3360693,128.8178185,447.8273623,210.175155,142.1951698,403.6497097,206.8845411,153.0801113,409.072005,2
432.7219164,0.759144494,189.4230855,-0.372838085,204.5371723,-0.717486687,163.7339578,-0.253683408,150.0273338,0.917470022,465.3344295,1.122853272,311.072501,184.1355651,307.6808817,317.0901112,198.1507801,240.8996479,371.3405948,176.0354865,444.8061203,420.8555781,190.0067079,566.0720626,288.3360693,128.8178185,447.8273623,210.175155,142.1951698,403.6497097,2
441.6400667,-0.171932801,185.5871274,-0.044472802,189.5270583,0.105379529,160.4537637,0.208718152,138.4158099,0.764411069,536.1241295,1.053413028,313.6135971,174.990411,337.2699697,311.072501,184.1355651,307.6808817,317.0901112,198.1507801,240.8996479,371.3405948,176.0354865,444.8061203,420.8555781,190.0067079,566.0720626,288.3360693,128.8178185,447.8273623,2
938.1735038,-1.216314538,388.6085035,-0.977950466,409.4611589,-0.469143199,195.7362732,-0.754923018,153.8628457,-1.315156447,667.6718286,-1.047148736,663.3910037,302.5987161,410.7673372,313.6135971,174.990411,337.2699697,311.072501,184.1355651,307.6808817,317.0901112,198.1507801,240.8996479,371.3405948,176.0354865,444.8061203,420.8555781,190.0067079,566.0720626,2
829.2945064,-2.373938055,252.6553021,-0.861050952,399.8415291,0.311203111,227.574102,-0.159642158,183.596618,-1.732437749,728.6630959,-1.28347168,540.9749043,313.7078156,456.129857,663.3910037,302.5987161,410.7673372,313.6135971,174.990411,337.2699697,311.072501,184.1355651,307.6808817,317.0901112,198.1507801,240.8996479,371.3405948,176.0354865,444.8061203,2
779.496338,0.245773537,360.5047935,0.24708318,284.5332832,-0.408344012,221.1985864,-0.828523881,190.6258515,-2.03489642,752.3993109,-1.529485415,570.0005658,252.8659348,471.5125812,540.9749043,313.7078156,456.129857,663.3910037,302.5987161,410.7673372,313.6135971,174.990411,337.2699697,311.072501,184.1355651,307.6808817,317.0901112,198.1507801,240.8996479,2
740.9294979,2.460023248,388.7208482,0.890128077,269.7393587,-0.023312883,196.8611454,-0.561127118,139.7037466,-1.654767811,740.6392625,-1.633850544,564.8251731,233.3002521,440.1715046,570.0005658,252.8659348,471.5125812,540.9749043,313.7078156,456.129857,663.3910037,302.5987161,410.7673372,313.6135971,174.990411,337.2699697,311.072501,184.1355651,307.6808817,2
569.916868,1.427208013,445.0122209,-0.568856552,305.1105331,-1.319032143,182.6913874,0.005941357,128.883672,-1.020000031,731.0296502,-0.715770151,507.4645445,243.9009603,429.9566611,564.8251731,233.3002521,440.1715046,570.0005658,252.8659348,471.5125812,540.9749043,313.7078156,456.129857,663.3910037,302.5987161,410.7673372,313.6135971,174.990411,337.2699697,2
576.4059554,0.589179676,482.3812997,-0.067484133,296.0248737,0.784988528,184.6512297,-0.768325097,117.0556564,-0.16764026,717.4121176,-0.125673953,529.3936276,240.3380517,417.233887,507.4645445,243.9009603,429.9566611,564.8251731,233.3002521,440.1715046,570.0005658,252.8659348,471.5125812,540.9749043,313.7078156,456.129857,663.3910037,302.5987161,410.7673372,2
549.3813599,-0.390606857,511.3767703,0.518840011,328.2759293,0.234777322,147.3021274,-0.682145463,108.3221837,0.154940035,707.8178629,0.396457015,530.3790651,237.7890284,408.0700233,529.3936276,240.3380517,417.233887,507.4645445,243.9009603,429.9566611,564.8251731,233.3002521,440.1715046,570.0005658,252.8659348,471.5125812,540.9749043,313.7078156,456.129857,2
591.8452411,1.756362848,517.2978331,1.199168338,320.1949538,-0.356868199,162.4482897,-0.422114448,167.9337545,-1.838293572,774.7687098,-1.462514982,554.5715371,241.3216218,471.3512322,530.3790651,237.7890284,408.0700233,529.3936276,240.3380517,417.233887,507.4645445,243.9009603,429.9566611,564.8251731,233.3002521,440.1715046,570.0005658,252.8659348,471.5125812,2
494.3880366,0.970909557,589.5962921,-0.339753511,303.4016468,0.062490496,204.7520386,-0.784268803,251.0480664,-2.160086572,831.5541883,-1.708896748,541.9921644,254.0768427,541.3011274,554.5715371,241.3216218,471.3512322,530.3790651,237.7890284,408.0700233,529.3936276,240.3380517,417.233887,507.4645445,243.9009603,429.9566611,564.8251731,233.3002521,440.1715046,2
368.7573217,-0.245035119,568.7552698,-1.833771323,380.7510322,0.689198038,178.7437459,0.216291956,267.9915387,-2.306739751,559.6357141,-1.893645183,468.7562958,279.7473891,413.8136264,541.9921644,254.0768427,541.3011274,554.5715371,241.3216218,471.3512322,530.3790651,237.7890284,408.0700233,529.3936276,240.3380517,417.233887,507.4645445,243.9009603,429.9566611,2
329.987409,2.59467355,253.3035626,-1.814580588,224.0374054,0.072192281,159.9781151,0.189981029,162.2233287,-1.155306238,355.7574858,-0.926838564,291.6454858,192.0077603,258.9904073,468.7562958,279.7473891,413.8136264,541.9921644,254.0768427,541.3011274,554.5715371,241.3216218,471.3512322,530.3790651,237.7890284,408.0700233,529.3936276,240.3380517,417.233887,2
158.4292024,2.164352447,314.984314,-0.921003793,217.3967817,-0.777648241,122.4255716,-0.602150147,191.3628685,-1.868343349,545.012277,-1.624733245,236.7067582,169.9111767,368.1875728,291.6454858,192.0077603,258.9904073,468.7562958,279.7473891,413.8136264,541.9921644,254.0768427,541.3011274,554.5715371,241.3216218,471.3512322,530.3790651,237.7890284,408.0700233,2
122.3799221,0.601747136,334.0176247,-0.238118938,201.5594792,1.163982161,123.5525503,-0.023714712,131.3407139,-0.364448202,542.5789705,-0.753771115,228.1987734,162.5560148,336.9598422,236.7067582,169.9111767,368.1875728,291.6454858,192.0077603,258.9904073,468.7562958,279.7473891,413.8136264,541.9921644,254.0768427,541.3011274,554.5715371,241.3216218,471.3512322,2
207.5045859,0.685435682,282.4688821,0.37843799,249.6384277,0.473781691,158.7300064,0.239005475,207.3803114,1.371852011,715.3593769,0.993603827,244.986734,204.1842171,461.3698442,228.1987734,162.5560148,336.9598422,236.7067582,169.9111767,368.1875728,291.6454858,192.0077603,258.9904073,468.7562958,279.7473891,413.8136264,541.9921644,254.0768427,541.3011274,2
60.89492574,1.019370398,325.3907128,-1.35609188,212.6158856,-1.048009289,167.6246235,0.207624959,205.0935809,0.906727064,749.908073,0.81526929,193.1428193,190.1202546,477.500827,244.986734,204.1842171,461.3698442,228.1987734,162.5560148,336.9598422,236.7067582,169.9111767,368.1875728,291.6454858,192.0077603,258.9904073,468.7562958,279.7473891,413.8136264,2
202.686938,0.825966439,318.4853632,-0.778924891,195.1880669,-0.701770824,180.1036803,0.463504311,150.4499462,0.8472382,731.510217,0.650928527,260.5861506,187.6458736,440.9800816,193.1428193,190.1202546,477.500827,244.986734,204.1842171,461.3698442,228.1987734,162.5560148,336.9598422,236.7067582,169.9111767,368.1875728,291.6454858,192.0077603,258.9904073,2
207.8724463,0.618072717,312.4584835,-0.239286791,210.4999216,0.050029803,166.3799947,1.348619286,137.8248399,0.842196023,761.4261618,1.07900414,260.1654649,188.4399582,449.6255009,260.5861506,187.6458736,440.9800816,193.1428193,190.1202546,477.500827,244.986734,204.1842171,461.3698442,228.1987734,162.5560148,336.9598422,236.7067582,169.9111767,368.1875728,2
269.9982935,-1.049462298,245.2284527,0.63914954,142.7459085,-0.474848961,163.9559939,0.253732666,115.2592379,-0.190298663,709.9307263,-0.040784056,257.6133731,153.3509512,412.5949821,260.1654649,188.4399582,449.6255009,260.5861506,187.6458736,440.9800816,193.1428193,190.1202546,477.500827,244.986734,204.1842171,461.3698442,228.1987734,162.5560148,336.9598422,2
284.4528303,-1.490723693,216.9038512,-2.475986109,197.1497979,-0.851727665,127.5812593,0.028954495,124.5012135,0.043663525,718.112233,0.06791065,250.6783408,162.3655286,421.3067233,257.6133731,153.3509512,412.5949821,260.1654649,188.4399582,449.6255009,260.5861506,187.6458736,440.9800816,193.1428193,190.1202546,477.500827,244.986734,204.1842171,461.3698442,2
196.1557113,0.378052996,222.1927948,-0.656800469,170.6453246,0.265009355,124.3916399,0.151041827,105.1156248,0.258316433,701.1098374,0.113040487,209.1742531,147.5184823,403.1127311,250.6783408,162.3655286,421.3067233,257.6133731,153.3509512,412.5949821,260.1654649,188.4399582,449.6255009,260.5861506,187.6458736,440.9800816,193.1428193,190.1202546,477.500827,2
400.752542,0.294824052,111.6021504,1.069353185,168.8193484,0.955069702,158.0733072,-0.269679327,194.1210821,1.437523093,831.1694461,1.474404635,256.1773462,163.4463278,512.6452641,209.1742531,147.5184823,403.1127311,250.6783408,162.3655286,421.3067233,257.6133731,153.3509512,412.5949821,260.1654649,188.4399582,449.6255009,260.5861506,187.6458736,440.9800816,2
606.3296723,0.020482513,195.656658,0.989496128,303.0327364,-0.498148819,173.5300212,0.403030984,250.1184309,0.821888256,799.9286718,0.979645535,400.9931652,238.2813788,525.0235514,256.1773462,163.4463278,512.6452641,209.1742531,147.5184823,403.1127311,250.6783408,162.3655286,421.3067233,257.6133731,153.3509512,412.5949821,260.1654649,188.4399582,449.6255009,2
468.9159921,-0.611492349,303.3773323,-0.820428102,198.379177,-0.228608228,186.9440961,0.760103637,193.3353763,0.770309545,393.1735023,0.497615167,386.1466622,192.6616366,293.2544393,400.9931652,238.2813788,525.0235514,256.1773462,163.4463278,512.6452641,209.1742531,147.5184823,403.1127311,250.6783408,162.3655286,421.3067233,257.6133731,153.3509512,412.5949821,2
432.5613398,-1.377395159,310.6211672,-0.230398915,209.7451469,0.38085441,170.0762562,0.398199685,174.83733,1.028901226,426.8541877,0.856774529,371.5912535,189.9107016,300.8457589,386.1466622,192.6616366,293.2544393,400.9931652,238.2813788,525.0235514,256.1773462,163.4463278,512.6452641,209.1742531,147.5184823,403.1127311,250.6783408,162.3655286,421.3067233,2
429.3921181,0.673907877,352.4635526,0.358159233,230.2123893,-0.122324834,152.532327,0.121128395,162.8065735,1.210918158,527.3750115,1.083388415,390.9278354,191.3723582,345.0907925,371.5912535,189.9107016,300.8457589,386.1466622,192.6616366,293.2544393,400.9931652,238.2813788,525.0235514,256.1773462,163.4463278,512.6452641,209.1742531,147.5184823,403.1127311,2
368.9532237,-0.130565055,336.5832421,1.05035731,236.9206502,-0.755061338,166.7554756,-0.532315611,169.4882523,-1.236012986,556.8934385,-0.665973601,352.7682329,201.8380629,363.1908454,390.9278354,191.3723582,345.0907925,371.5912535,189.9107016,300.8457589,386.1466622,192.6616366,293.2544393,400.9931652,238.2813788,525.0235514,256.1773462,163.4463278,512.6452641,2
