LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,AvgAlphaPrevious1,AvgBetaPrevious1,AvgGammaPrevious1,AvgAlphaPrevious2,AvgBetaPrevious2,AvgGammaPrevious2,AvgAlphaPrevious3,AvgBetaPrevious3,AvgGammaPrevious3,AvgAlphaPrevious4,AvgBetaPrevious4,AvgGammaPrevious4,AvgAlphaPrevious5,AvgBetaPrevious5,AvgGammaPrevious5,EyeM
83.60996473,0.771300045,187.2508039,-1.058645968,103.0495924,0.866776743,150.3727687,0.03144069,133.7016386,1.233884787,276.6673959,1.169498565,164.97938,121.5314678,187.4609298,187.4041474,105.1388851,173.6945904,186.8887072,115.9916772,155.9873825,185.8471085,137.1764033,246.9703748,300.1082987,122.5186706,288.6709892,1
85.67733019,1.055912938,152.0692955,-0.637460265,107.1117851,-0.816981559,150.0550443,0.065179545,127.3164149,0.604806606,294.0631943,0.647064889,135.4303843,126.7111806,205.1845173,164.97938,121.5314678,187.4609298,187.4041474,105.1388851,173.6945904,186.8887072,115.9916772,155.9873825,185.8471085,137.1764033,246.9703748,1
160.9288909,1.481560234,133.9670152,-2.168812934,105.5726001,-0.495923083,149.8820161,0.300884852,129.9373126,0.596266227,311.7303071,0.833668762,118.8733128,128.5834147,210.6898046,135.4303843,126.7111806,205.1845173,164.97938,121.5314678,187.4609298,187.4041474,105.1388851,173.6945904,186.8887072,115.9916772,155.9873825,1
190.6872421,1.031282486,126.2194882,-1.914686655,93.78568158,-1.013511069,146.9576289,-0.204369891,131.6290218,1.034996317,302.7195609,0.91904261,147.4479531,127.7273081,220.8338099,118.8733128,128.5834147,210.6898046,135.4303843,126.7111806,205.1845173,164.97938,121.5314678,187.4609298,187.4041474,105.1388851,173.6945904,1
180.3066844,0.03505107,170.9308282,-1.211924284,118.4736757,0.590302551,153.0835503,-0.049476488,102.9634563,0.321090401,287.7680777,0.418568224,158.4533651,120.3716552,217.1742913,147.4479531,127.7273081,220.8338099,118.8733128,128.5834147,210.6898046,135.4303843,126.7111806,205.1845173,164.97938,121.5314678,187.4609298,1
186.3482898,-0.74040419,177.7067923,-0.568776643,102.1141793,-1.125873303,148.6958311,0.123675606,102.2571165,0.547457516,286.5409776,0.676961931,175.6187563,135.778613,195.365767,158.4533651,120.3716552,217.1742913,147.4479531,127.7273081,220.8338099,118.8733128,128.5834147,210.6898046,135.4303843,126.7111806,205.1845173,1
176.2628028,-1.706594101,148.4306069,0.01669652,125.8642481,-1.263881164,153.9822079,0.447934211,103.7774577,0.766720691,301.6597901,1.23598537,182.027541,125.4050052,194.3990471,175.6187563,135.778613,195.365767,158.4533651,120.3716552,217.1742913,147.4479531,127.7273081,220.8338099,118.8733128,128.5834147,210.6898046,1
206.0602294,0.372110416,123.7037425,0.48285827,183.7467907,1.5630026,158.9397409,1.216734871,155.1958003,1.026752321,352.3244874,1.209695184,162.3467049,139.923228,202.7186239,182.027541,125.4050052,194.3990471,175.6187563,135.778613,195.365767,158.4533651,120.3716552,217.1742913,147.4479531,127.7273081,220.8338099,1
285.2920691,-0.499751483,158.4777832,-0.236965478,167.7129831,0.99937808,121.2081233,0.200612216,113.8370125,0.247962961,215.2827401,0.469535241,164.8819859,171.3432658,253.7601438,162.3467049,139.923228,202.7186239,182.027541,125.4050052,194.3990471,175.6187563,135.778613,195.365767,158.4533651,120.3716552,217.1742913,1
231.3676617,-1.223214919,150.6713384,0.391750772,144.1868445,-0.895289172,109.8874874,0.643985121,116.0888194,0.113956253,175.9008667,0.528569306,221.8849262,144.4605532,164.5598763,164.8819859,171.3432658,253.7601438,162.3467049,139.923228,202.7186239,182.027541,125.4050052,194.3990471,175.6187563,135.778613,195.365767,1
247.0170492,-1.920902958,124.5069294,1.311144248,172.0610275,-0.479357444,105.9746254,0.376096996,93.31202174,0.362178972,190.5091433,1.005777112,191.0195001,127.0371659,145.9948431,221.8849262,144.4605532,164.5598763,164.8819859,171.3432658,253.7601438,162.3467049,139.923228,202.7186239,182.027541,125.4050052,194.3990471,1
226.0766305,0.17928839,144.7758857,-0.238765807,161.7050772,-0.970554926,102.3417511,-0.05266372,88.5367792,-1.088574824,212.4414715,-0.842262216,185.7619893,139.0178264,141.9105825,191.0195001,127.0371659,145.9948431,221.8849262,144.4605532,164.5598763,164.8819859,171.3432658,253.7601438,162.3467049,139.923228,202.7186239,1
152.0840306,-0.805442044,124.3965033,-1.342675443,149.4366756,1.306862422,98.04814805,-0.818260575,120.2969433,-1.401660283,245.7226064,-1.160404299,185.4262581,132.0234142,150.4891254,185.7619893,139.0178264,141.9105825,191.0195001,127.0371659,145.9948431,221.8849262,144.4605532,164.5598763,164.8819859,171.3432658,253.7601438,1
140.6982149,1.297060977,142.3686365,-0.851046115,152.7808505,-1.706413233,107.7788669,-0.848475516,105.5620181,-1.526161302,262.5180625,-1.233307363,138.240267,123.7424118,183.0097748,185.4262581,132.0234142,150.4891254,185.7619893,139.0178264,141.9105825,191.0195001,127.0371659,145.9948431,221.8849262,144.4605532,164.5598763,1
152.5476094,0.401108158,136.2103591,-0.155585595,110.2841659,-0.825227659,87.54391334,-0.638531429,86.21893553,-0.983419778,259.0731778,-1.040746211,141.5334257,130.2798587,184.0400403,138.240267,123.7424118,183.0097748,185.4262581,132.0234142,150.4891254,185.7619893,139.0178264,141.9105825,191.0195001,127.0371659,145.9948431,1
160.5510391,-0.531316035,153.5080184,-1.976031917,93.14984789,-0.591436299,101.4718744,-0.857110523,85.96007306,-1.209414036,254.2073195,-1.011244471,144.3789843,98.9140396,172.6460567,141.5334257,130.2798587,184.0400403,138.240267,123.7424118,183.0097748,185.4262581,132.0234142,150.4891254,185.7619893,139.0178264,141.9105825,1
141.4577889,1.997485739,183.4077437,-1.374804215,115.7765743,-1.567959544,136.6499947,-1.322338432,84.42287963,-0.352840973,253.7007924,-0.648937144,157.0295287,97.31086113,170.0836963,144.3789843,98.9140396,172.6460567,141.5334257,130.2798587,184.0400403,138.240267,123.7424118,183.0097748,185.4262581,132.0234142,150.4891254,1
101.1951314,0.994915429,237.9178374,-1.183057737,151.6075291,-0.22791276,128.6370116,-0.476006526,76.91745935,0.374432319,248.5517887,-0.050443936,162.4327663,126.2132845,169.061836,157.0295287,97.31086113,170.0836963,144.3789843,98.9140396,172.6460567,141.5334257,130.2798587,184.0400403,138.240267,123.7424118,183.0097748,1
99.84302116,-0.08058295,193.7952344,-0.614547757,129.7005637,0.44465586,123.3299224,-0.672199028,92.01316117,-1.612977344,271.0459071,-1.640891779,169.5564844,140.1222704,162.734624,162.4327663,126.2132845,169.061836,157.0295287,97.31086113,170.0836963,144.3789843,98.9140396,172.6460567,141.5334257,130.2798587,184.0400403,1
103.479997,-1.22515877,186.735959,0.104205155,147.9561332,-1.300109497,117.4001564,-0.769300301,104.280706,0.041528153,292.4187069,-0.700568931,146.8191278,126.5152431,181.5295341,169.5564844,140.1222704,162.734624,162.4327663,126.2132845,169.061836,157.0295287,97.31086113,170.0836963,144.3789843,98.9140396,172.6460567,1
115.877358,0.813136559,211.0841436,-1.33703714,105.9590054,0.99546107,141.5332983,-1.188818288,152.6398713,-2.033411615,223.9463984,-1.832542212,145.107978,132.6781448,198.3497064,146.8191278,126.5152431,181.5295341,169.5564844,140.1222704,162.734624,162.4327663,126.2132845,169.061836,157.0295287,97.31086113,170.0836963,1
101.1211049,-0.123485721,177.667745,-0.854810351,137.428011,-0.481520894,152.6765618,0.452380146,126.6431295,-1.27230978,179.2536944,-1.179401606,163.4807508,123.7461519,188.2931349,145.107978,132.6781448,198.3497064,146.8191278,126.5152431,181.5295341,169.5564844,140.1222704,162.734624,162.4327663,126.2132845,169.061836,1
88.88857271,2.003388363,172.6873687,-0.141023934,145.4591278,1.447521399,156.9975191,-0.591064579,113.3233456,-0.88311857,211.5585895,-1.140225095,139.3944249,145.0522864,152.948412,163.4807508,123.7461519,188.2931349,145.107978,132.6781448,198.3497064,146.8191278,126.5152431,181.5295341,169.5564844,140.1222704,162.734624,1
84.99937054,0.567775944,179.0709733,0.431189434,137.3244217,-0.162594727,153.9538146,1.053774928,92.79783825,0.63467065,221.0850072,1.054150428,130.7879707,151.2283234,162.4409676,139.3944249,145.0522864,152.948412,163.4807508,123.7461519,188.2931349,145.107978,132.6781448,198.3497064,146.8191278,126.5152431,181.5295341,1
93.05778411,-0.26929043,172.5768462,0.988221599,137.569895,0.397571562,151.1339,0.614948883,90.21869709,0.435731365,249.3246983,0.952442724,132.0351719,145.6391182,156.9414227,130.7879707,151.2283234,162.4409676,139.3944249,145.0522864,152.948412,163.4807508,123.7461519,188.2931349,145.107978,132.6781448,198.3497064,1
93.20485305,-1.28252673,148.4502538,-0.453900795,147.3340088,-0.161510173,145.0831789,-0.176200272,105.9153711,0.325089437,270.6188804,0.692796231,132.8173152,144.3518975,169.7716977,132.0351719,145.6391182,156.9414227,130.7879707,151.2283234,162.4409676,139.3944249,145.0522864,152.948412,163.4807508,123.7461519,188.2931349,1
90.14741696,-1.963416872,156.5757454,-1.374024785,127.6851407,0.372096305,131.6479604,-0.686573329,98.09079602,0.5835903,275.1019971,1.013321791,120.8275534,146.2085938,188.2671257,132.8173152,144.3518975,169.7716977,132.0351719,145.6391182,156.9414227,130.7879707,151.2283234,162.4409676,139.3944249,145.0522864,152.948412,1
124.0211721,-0.60812213,137.2171597,-0.460305278,118.7610647,0.112662205,141.7288361,0.608992062,106.3590211,0.263277346,288.6438541,0.728835049,123.3615812,129.6665505,186.5963966,120.8275534,146.2085938,188.2671257,132.8173152,144.3518975,169.7716977,132.0351719,145.6391182,156.9414227,130.7879707,151.2283234,162.4409676,1
88.15384689,1.792928203,168.183697,-0.253000518,111.2543052,0.528669484,143.2991328,-0.149621491,114.6879799,0.236144561,280.578224,0.738114321,130.6191659,130.2449504,197.5014376,123.3615812,129.6665505,186.5963966,120.8275534,146.2085938,188.2671257,132.8173152,144.3518975,169.7716977,132.0351719,145.6391182,156.9414227,1
84.84712092,0.769565019,184.7465655,0.172632984,135.6037881,1.19632063,130.0649766,-0.314344258,110.9002126,0.0131342,285.3907045,0.399847351,128.168772,127.276719,197.6331019,130.6191659,130.2449504,197.5014376,123.3615812,129.6665505,186.5963966,120.8275534,146.2085938,188.2671257,132.8173152,144.3518975,169.7716977,1
115.0680092,-0.926027118,220.7263304,-1.189086562,202.2030631,-0.461306041,135.7294299,-0.444462373,111.3094348,-0.453113974,292.1547128,0.252006362,134.7968432,132.8343824,198.1454585,128.168772,127.276719,197.6331019,130.6191659,130.2449504,197.5014376,123.3615812,129.6665505,186.5963966,120.8275534,146.2085938,188.2671257,1
63.88518114,-0.670426532,206.344166,-0.628034272,140.1868823,-0.221313566,129.9348347,-0.455546106,104.645804,0.295963071,295.3916517,0.948850663,167.8971698,168.9662465,201.7320738,134.7968432,132.8343824,198.1454585,128.168772,127.276719,197.6331019,130.6191659,130.2449504,197.5014376,123.3615812,129.6665505,186.5963966,1
113.2568161,1.168011576,190.8222599,-0.028721272,115.268561,-0.53948728,144.3085477,0.883244831,167.0223257,0.969691051,263.0708491,1.081315507,135.1146736,135.0608585,200.0187279,167.8971698,168.9662465,201.7320738,134.7968432,132.8343824,198.1454585,128.168772,127.276719,197.6331019,130.6191659,130.2449504,197.5014376,1
98.08679382,0.537165564,190.4257387,0.552649207,131.1043417,0.33251153,132.803709,0.537168826,133.5870328,0.772674322,195.8576488,0.997821514,152.039538,129.7885544,215.0465874,135.1146736,135.0608585,200.0187279,167.8971698,168.9662465,201.7320738,134.7968432,132.8343824,198.1454585,128.168772,127.276719,197.6331019,1
84.70346857,0.726243912,185.1885159,1.030621135,135.489769,1.048434199,119.6016787,-0.129108408,109.3536763,1.010145889,214.3617495,1.233446319,144.2562662,131.9540254,164.7223408,152.039538,129.7885544,215.0465874,135.1146736,135.0608585,200.0187279,167.8971698,168.9662465,201.7320738,134.7968432,132.8343824,198.1454585,1
23.70617695,0.011280016,193.504459,-0.449546855,123.6726597,0.192593254,124.9625953,0.229143071,88.46506875,-0.341760832,216.7629348,-0.290920847,134.9459922,127.5457238,161.8577129,144.2562662,131.9540254,164.7223408,152.039538,129.7885544,215.0465874,135.1146736,135.0608585,200.0187279,167.8971698,168.9662465,201.7320738,1
65.59373415,2.625913199,189.5438791,-2.125582006,146.176209,0.798617589,125.6217667,-0.192289875,101.3679777,-1.145765887,252.3810188,-1.061791727,108.605318,124.3176275,152.6140018,134.9459922,127.5457238,161.8577129,144.2562662,131.9540254,164.7223408,152.039538,129.7885544,215.0465874,135.1146736,135.0608585,200.0187279,1
75.20735971,1.848583002,137.45512,-1.668395402,112.4792309,1.077924597,115.380601,-0.904081745,97.88456753,-1.508203346,242.3025841,-1.178424034,127.5688066,135.8989879,176.8744983,108.605318,124.3176275,152.6140018,134.9459922,127.5457238,161.8577129,144.2562662,131.9540254,164.7223408,152.039538,129.7885544,215.0465874,1
120.2388852,1.183859935,90.68571737,-1.148444698,132.7781773,-1.541477529,131.8347572,-0.927839525,74.56915492,-0.106287601,247.5376735,-0.3782983,106.3312399,113.9299159,170.0935758,127.5688066,135.8989879,176.8744983,108.605318,124.3176275,152.6140018,134.9459922,127.5457238,161.8577129,144.2562662,131.9540254,164.7223408,1
83.73061657,0.14720041,153.844572,-2.349574486,110.6270736,-0.350848069,127.5015243,-0.351105603,86.46582592,-0.765436642,263.9898613,-0.667647526,105.4623013,132.3064673,161.0534142,106.3312399,113.9299159,170.0935758,127.5688066,135.8989879,176.8744983,108.605318,124.3176275,152.6140018,134.9459922,127.5457238,161.8577129,1
188.1780083,1.814995373,102.0145778,-0.870336049,89.33300142,-1.180290425,140.5725516,-0.245102344,89.99489321,-0.293881024,277.8024436,-0.396563512,118.7875943,119.0642989,175.2278436,105.4623013,132.3064673,161.0534142,106.3312399,113.9299159,170.0935758,127.5688066,135.8989879,176.8744983,108.605318,124.3176275,152.6140018,1
131.8590479,1.497037502,115.3790574,-2.761577758,128.484782,0.055686013,131.7015173,-0.592017123,98.40310192,-0.67766832,270.3412922,-0.645234132,145.0962931,114.9527765,183.8986684,118.7875943,119.0642989,175.2278436,105.4623013,132.3064673,161.0534142,106.3312399,113.9299159,170.0935758,127.5688066,135.8989879,176.8744983,1
46.95254089,0.654398642,147.7240864,-2.065579488,125.9813439,-0.481837177,126.3977414,-1.133897606,105.5146146,-1.279783639,297.012101,-1.264430188,123.6190527,130.0931497,184.3721971,145.0962931,114.9527765,183.8986684,118.7875943,119.0642989,175.2278436,105.4623013,132.3064673,161.0534142,106.3312399,113.9299159,170.0935758,1
74.28845456,-0.561511199,131.0840782,-1.412390593,125.3792587,0.151917836,141.9804672,-0.594663162,117.777077,-1.630636414,302.2057957,-1.749708225,97.33831364,126.1895426,201.2633578,123.6190527,130.0931497,184.3721971,145.0962931,114.9527765,183.8986684,118.7875943,119.0642989,175.2278436,105.4623013,132.3064673,161.0534142,1
246.9800702,-1.480757868,167.9735008,-1.002954408,138.0462292,-0.806807293,138.1136779,-0.553796736,124.561173,-0.83035311,246.951402,-1.174502166,102.6862664,133.679863,209.9914364,97.33831364,126.1895426,201.2633578,123.6190527,130.0931497,184.3721971,145.0962931,114.9527765,183.8986684,118.7875943,119.0642989,175.2278436,1
233.5425051,-2.258557626,150.7983979,-0.014939757,136.8209688,-1.122291571,132.3397054,-0.349074266,137.3392437,-0.923313762,184.081511,-1.021141393,207.4767855,138.0799536,185.7562875,102.6862664,133.679863,209.9914364,97.33831364,126.1895426,201.2633578,123.6190527,130.0931497,184.3721971,145.0962931,114.9527765,183.8986684,1
159.6865754,-0.590815414,166.151663,0.313494076,132.3249413,1.082447415,126.3968164,1.186781591,114.6012339,-0.379182456,217.9418048,-1.24849481,192.1704515,134.5803371,160.7103773,207.4767855,138.0799536,185.7562875,102.6862664,133.679863,209.9914364,97.33831364,126.1895426,201.2633578,123.6190527,130.0931497,184.3721971,1
158.6046903,-1.236114001,146.5296521,-0.917072445,151.6912016,0.231903099,149.1749509,0.617187281,109.2999233,-0.40498554,230.1139267,-0.143301748,162.9191192,129.3608789,166.2715194,192.1704515,134.5803371,160.7103773,207.4767855,138.0799536,185.7562875,102.6862664,133.679863,209.9914364,97.33831364,126.1895426,201.2633578,1
147.031516,-2.066248906,140.5817223,-0.161978527,167.8744442,-0.502186507,136.998658,0.248666047,124.0057851,0.356624139,258.5539328,0.524949629,152.5671712,150.4330762,169.706925,162.9191192,129.3608789,166.2715194,192.1704515,134.5803371,160.7103773,207.4767855,138.0799536,185.7562875,102.6862664,133.679863,209.9914364,1
134.2410865,-0.530115817,141.7484085,0.405180854,177.2883836,0.259019643,127.2909591,0.569502909,142.7360168,1.167330345,292.4830104,0.728844616,143.8066192,152.4365511,191.279859,152.5671712,150.4330762,169.706925,162.9191192,129.3608789,166.2715194,192.1704515,134.5803371,160.7103773,207.4767855,138.0799536,185.7562875,1
117.8535464,1.909965502,132.8414805,1.053323769,189.9664983,0.817665734,121.5247257,-0.315747927,118.634031,1.005277808,299.1418514,0.722761707,137.9947475,152.2896714,217.6095136,143.8066192,152.4365511,191.279859,152.5671712,150.4330762,169.706925,162.9191192,129.3608789,166.2715194,192.1704515,134.5803371,160.7103773,1
130.1634999,0.640913526,100.8253428,-0.368968021,163.3167994,1.299003439,123.739584,-0.242135295,108.2638896,0.864774167,311.9041921,0.953846165,125.3475134,155.745612,208.8879412,137.9947475,152.2896714,217.6095136,143.8066192,152.4365511,191.279859,152.5671712,150.4330762,169.706925,162.9191192,129.3608789,166.2715194,1
253.022091,0.156628939,81.05294147,0.143011086,143.390541,0.535766654,122.719019,0.461518952,108.9934765,1.386963592,307.2686267,1.205607109,115.4944214,143.5281917,210.0840409,125.3475134,155.745612,208.8879412,137.9947475,152.2896714,217.6095136,143.8066192,152.4365511,191.279859,152.5671712,150.4330762,169.706925,1
198.0996541,-0.689884208,62.35490041,0.797513701,142.0441259,-0.214463721,120.9943907,-0.299105943,114.266315,1.028025487,303.7544809,0.9633932,167.0375162,133.05478,208.1310516,115.4944214,143.5281917,210.0840409,125.3475134,155.745612,208.8879412,137.9947475,152.2896714,217.6095136,143.8066192,152.4365511,191.279859,1
141.9691986,-1.49909895,82.52257668,0.381346632,139.4276219,0.548221394,119.2777084,-0.240340465,109.4965979,0.754186769,310.5310295,0.80244603,130.2272773,131.5192583,209.0103979,167.0375162,133.05478,208.1310516,115.4944214,143.5281917,210.0840409,125.3475134,155.745612,208.8879412,137.9947475,152.2896714,217.6095136,1
153.1708677,0.766290289,89.32563474,0.836074296,144.3151439,1.09118722,126.9471392,0.909927444,136.9001462,1.30222688,348.4589655,1.295121303,112.2458876,129.3526651,210.0138137,130.2272773,131.5192583,209.0103979,167.0375162,133.05478,208.1310516,115.4944214,143.5281917,210.0840409,125.3475134,155.745612,208.8879412,1
138.8438889,-0.247973906,90.78883944,-0.339810758,137.6122893,1.78329604,125.4504473,0.542350831,158.2093683,0.994134592,303.2478634,0.967270324,121.2482512,135.6311415,242.6795559,112.2458876,129.3526651,210.0138137,130.2272773,131.5192583,209.0103979,167.0375162,133.05478,208.1310516,115.4944214,143.5281917,210.0840409,1
131.7901307,-1.111660976,104.8943466,0.352970796,160.6876235,0.183899909,107.5728431,0.631182786,98.52601589,0.743516612,170.1456093,1.06228274,114.8163642,131.5313683,230.7286158,121.2482512,135.6311415,242.6795559,112.2458876,129.3526651,210.0138137,130.2272773,131.5192583,209.0103979,167.0375162,133.05478,208.1310516,1
111.3393328,0.65605664,106.723742,0.950797396,79.60125339,0.189864055,114.8399503,0.300636656,86.12185672,0.415519805,199.69723,0.71107442,118.3422386,134.1302333,134.3358126,114.8163642,131.5313683,230.7286158,121.2482512,135.6311415,242.6795559,112.2458876,129.3526651,210.0138137,130.2272773,131.5192583,209.0103979,1
132.9970761,-1.229805971,99.54896984,-0.725210542,73.77746466,-0.116268873,111.2469938,-0.207481322,101.9696085,0.188201164,209.796657,0.084020253,109.0315374,97.22060186,142.9095434,118.3422386,134.1302333,134.3358126,114.8163642,131.5313683,230.7286158,121.2482512,135.6311415,242.6795559,112.2458876,129.3526651,210.0138137,1
116.8854534,1.295010531,92.77984624,-0.042269835,62.90619454,-0.50544342,123.5000053,-1.520611696,105.4890423,-0.241211731,245.180456,-0.618074699,116.273023,92.51222924,155.8831327,109.0315374,97.22060186,142.9095434,118.3422386,134.1302333,134.3358126,114.8163642,131.5313683,230.7286158,121.2482512,135.6311415,242.6795559,1
147.2916582,0.113313496,77.52900722,-0.395831149,71.49205191,-0.239722329,99.48874689,-0.295356823,123.4985899,-0.47697899,272.7394623,-0.828948439,104.8326498,93.20309991,175.3347492,116.273023,92.51222924,155.8831327,109.0315374,97.22060186,142.9095434,118.3422386,134.1302333,134.3358126,114.8163642,131.5313683,230.7286158,1
139.619065,-0.334629828,122.4868315,-1.102723784,108.4511798,-1.546695236,83.09641594,0.538282221,112.9712375,-1.283524671,259.8063702,-1.107593137,112.4103327,85.4903994,198.1190261,104.8326498,93.20309991,175.3347492,116.273023,92.51222924,155.8831327,109.0315374,97.22060186,142.9095434,118.3422386,134.1302333,134.3358126,1
146.3640497,-1.695794431,120.798879,-0.530701921,81.81310033,-0.591189404,88.56324745,0.309112793,97.1577666,-1.218486918,273.7448956,-1.131063211,131.0529482,95.77379788,186.3888038,112.4103327,85.4903994,198.1190261,104.8326498,93.20309991,175.3347492,116.273023,92.51222924,155.8831327,109.0315374,97.22060186,142.9095434,1
134.3434877,1.223967804,109.0111862,0.225133346,93.06081789,1.063388292,89.52059359,0.115367581,89.49008756,0.995659317,274.8225794,-0.185288145,133.5814643,85.18817389,185.4513311,131.0529482,95.77379788,186.3888038,112.4103327,85.4903994,198.1190261,104.8326498,93.20309991,175.3347492,116.273023,92.51222924,155.8831327,1
166.3397139,0.463033022,125.4120248,0.950530457,82.02413246,0.889244126,98.7156599,-0.032706199,81.60272094,0.55345158,257.5833888,0.085878809,121.6773369,91.29070574,182.1563335,133.5814643,85.18817389,185.4513311,131.0529482,95.77379788,186.3888038,112.4103327,85.4903994,198.1190261,104.8326498,93.20309991,175.3347492,1
212.2736505,-0.75880392,164.7799631,-0.49865406,69.06146379,-0.57653195,102.4731866,-0.332878902,88.18059158,-0.31379515,272.0908388,-0.685023103,145.8758694,90.36989618,169.5930549,121.6773369,91.29070574,182.1563335,133.5814643,85.18817389,185.4513311,131.0529482,95.77379788,186.3888038,112.4103327,85.4903994,198.1190261,1
239.9742308,-1.803457005,158.322423,0.123892705,115.4062716,0.20453156,127.0191398,-1.12936511,107.9956819,-1.187771677,316.077362,-1.333681067,188.5268068,85.76732517,180.1357152,145.8758694,90.36989618,169.5930549,121.6773369,91.29070574,182.1563335,133.5814643,85.18817389,185.4513311,131.0529482,95.77379788,186.3888038,1
379.8538684,-1.97032511,244.7315422,-0.876431011,138.5048096,-0.836493388,131.4414723,-1.273119514,155.6417016,-1.434526691,275.3499708,-1.382124953,199.1483269,121.2127057,212.0365219,188.5268068,85.76732517,180.1357152,145.8758694,90.36989618,169.5930549,121.6773369,91.29070574,182.1563335,133.5814643,85.18817389,185.4513311,1
305.502969,-0.609591143,262.0131932,0.378386014,106.4061981,0.214599208,127.4951421,-0.782370396,109.2501989,-1.470628524,184.3123931,-1.352622616,312.2927053,134.973141,215.4958362,199.1483269,121.2127057,212.0365219,188.5268068,85.76732517,180.1357152,145.8758694,90.36989618,169.5930549,121.6773369,91.29070574,182.1563335,1
215.4529118,-1.121182185,358.2505554,1.307366217,164.6090163,0.714415374,140.1104471,0.895860956,108.2088761,-1.17313566,235.5165801,-1.110265305,283.7580811,116.9506701,146.781296,312.2927053,134.973141,215.4958362,199.1483269,121.2127057,212.0365219,188.5268068,85.76732517,180.1357152,145.8758694,90.36989618,169.5930549,1
262.8980361,1.5540641,491.6949743,1.811165473,206.1245588,2.390462186,142.2444375,0.912497037,148.1031537,0.197541716,299.3081017,0.010835348,286.8517336,152.3597317,171.8627281,283.7580811,116.9506701,146.781296,312.2927053,134.973141,215.4958362,199.1483269,121.2127057,212.0365219,188.5268068,85.76732517,180.1357152,1
181.693018,-0.225125521,369.6811111,0.337266761,166.2814341,1.119893221,120.7847841,0.734025686,120.0210819,-0.227101588,315.3984373,0.440565505,377.2965052,174.1844981,223.7056277,286.8517336,152.3597317,171.8627281,283.7580811,116.9506701,146.781296,312.2927053,134.973141,215.4958362,199.1483269,121.2127057,212.0365219,1
195.660561,-1.325000088,397.6374059,1.010500117,152.3388318,1.409965766,120.4915082,-0.02743424,132.9121314,0.111304248,332.3428486,0.381055721,275.6870646,143.5331091,217.7097596,377.2965052,174.1844981,223.7056277,286.8517336,152.3597317,171.8627281,283.7580811,116.9506701,146.781296,312.2927053,134.973141,215.4958362,1
202.9518419,0.756239291,381.9120235,-0.472085873,163.7312301,-1.61482161,137.1344348,0.041559942,144.7404987,0.199408833,338.4735496,0.553844602,296.6489835,136.41517,232.62749,275.6870646,143.5331091,217.7097596,377.2965052,174.1844981,223.7056277,286.8517336,152.3597317,171.8627281,283.7580811,116.9506701,146.781296,1
214.1258716,-0.015378327,374.9975324,0.183156826,158.4695885,1.268670423,117.7623685,0.250638761,156.1926866,0.477973113,355.4012674,0.753982364,292.4319327,150.4328325,241.6070241,296.6489835,136.41517,232.62749,275.6870646,143.5331091,217.7097596,377.2965052,174.1844981,223.7056277,286.8517336,152.3597317,171.8627281,1
592.8332684,-0.945729806,570.3331855,-1.183858631,292.2192247,-0.793654656,185.3896934,-0.363003069,153.6808923,-0.31174792,369.500275,-0.213942315,294.561702,138.1159785,255.796977,292.4319327,150.4328325,241.6070241,296.6489835,136.41517,232.62749,275.6870646,143.5331091,217.7097596,377.2965052,174.1844981,223.7056277,1
372.5663856,-0.577567688,452.5780605,-0.464196517,181.2015064,1.186587872,97.37279507,-0.312778153,135.8984296,0.354358463,341.5992025,0.302557686,581.583227,238.804459,261.5905836,294.561702,138.1159785,255.796977,292.4319327,150.4328325,241.6070241,296.6489835,136.41517,232.62749,275.6870646,143.5331091,217.7097596,1
386.7566668,2.362993635,294.1107448,0.957290597,167.546021,-0.8854919,163.7428757,1.561296418,153.3809189,0.83621082,366.5148654,0.483139803,412.572223,139.2871508,238.7488161,581.583227,238.804459,261.5905836,294.561702,138.1159785,255.796977,292.4319327,150.4328325,241.6070241,296.6489835,136.41517,232.62749,1
653.753358,1.918911742,376.282725,1.662384204,189.6205673,1.375344468,166.575961,1.634725756,186.5459254,1.470176416,387.1779993,1.595523281,340.4337058,165.6444483,259.9478921,412.572223,139.2871508,238.7488161,581.583227,238.804459,261.5905836,294.561702,138.1159785,255.796977,292.4319327,150.4328325,241.6070241,1
416.6660857,1.272080408,217.0000065,0.474159409,186.9501193,0.839772036,126.8207576,1.009551224,207.4168363,0.708926483,372.2587897,0.739632355,515.0180415,178.0982641,286.8619624,340.4337058,165.6444483,259.9478921,412.572223,139.2871508,238.7488161,581.583227,238.804459,261.5905836,294.561702,138.1159785,255.796977,1
597.7239423,-0.841468719,456.8233854,-0.82088813,226.7457125,-0.281526715,130.4851508,-0.475954436,201.9860637,0.355380248,226.7977642,0.469653408,316.8330461,156.8854385,289.837813,515.0180415,178.0982641,286.8619624,340.4337058,165.6444483,259.9478921,412.572223,139.2871508,238.7488161,581.583227,238.804459,261.5905836,1
272.0503374,-0.278039358,226.323942,0.019683009,142.3933262,0.84754978,163.7328797,0.506159051,146.6239446,0.817899438,208.222536,0.873954995,527.2736639,178.6154317,214.3919139,316.8330461,156.8854385,289.837813,515.0180415,178.0982641,286.8619624,340.4337058,165.6444483,259.9478921,412.572223,139.2871508,238.7488161,1
